Owner,Ticker,Asset Name,Transaction Type,Transaction Date,Amount
Self,--,JPMorgan Income ETF (JPIE),Sale (Full),09/11/2023,"$50,001 - $100,000"
Self,--,Loomis Sayles Growth Y (LSGRX),Sale (Full),09/11/2023,"$100,001 - $250,000"
Self,--,MainStay MacKay High Yield Municipal Bond Fund (MMHIX),Purchase,01/12/2023,"$1,001 - $15,000"
Self,--,MainStay MacKay High Yield Municipal Bond Fund (MMHIX),Purchase,02/08/2023,"$1,001 - $15,000"
Self,--,MainStay MacKay High Yield Municipal Bond Fund (MMHIX),Purchase,05/03/2023,"$15,001 - $50,000"
Self,--,MainStay MacKay High Yield Municipal Bond Fund (MMHIX),Sale (Full),09/11/2023,"$100,001 - $250,000"
Self,--,Neuberger Berman Large Cap Value Instl (NBPIX),Sale (Partial),02/08/2023,"$15,001 - $50,000"
Self,--,Neuberger Berman Large Cap Value Instl (NBPIX),Sale (Full),09/11/2023,"$100,001 - $250,000"
Self,--,PONPX - Pimco Income Fund Class I-2,Purchase,01/12/2023,"$100,001 - $250,000"
Self,--,PONPX - Pimco Income Fund Class I-2,Sale (Full),09/11/2023,"$100,001 - $250,000"
Self,--,Polen Growth Institutional (POLIX),Sale (Full),01/12/2023,"$50,001 - $100,000"
Self,--,Smead Value I1 (SVFFX),Sale (Partial),02/08/2023,"$50,001 - $100,000"
Self,--,Smead Value I1 (SVFFX),Sale (Full),09/11/2023,"$100,001 - $250,000"
Self,--,T. Rowe Price All-Cap Opportunities Fund (PRWAX),Purchase,01/12/2023,"$50,001 - $100,000"
Self,--,T. Rowe Price All-Cap Opportunities Fund (PRWAX),Sale (Full),09/11/2023,"$50,001 - $100,000"
Self,--,Thornburg Strategic Income I (TSIIX),Purchase,01/12/2023,"$100,001 - $250,000"
Self,--,Thornburg Strategic Income I (TSIIX),Sale (Full),09/11/2023,"$100,001 - $250,000"
Self,--,Vanguard Value Index Fund ETF Shares (VTV),Sale (Full),09/11/2023,"$50,001 - $100,000"
