roll_number,member_full,first_name,last_name,party,state,lis_member_id,vote_cast
5,Barrasso (R-WY),John,Barrasso,R,WY,S317,Nay
5,Bennet (D-CO),Michael,Bennet,D,CO,S330,Yea
5,Blackburn (R-TN),Marsha,Blackburn,R,TN,S396,Nay
5,Blumenthal (D-CT),Richard,Blumenthal,D,CT,S341,Yea
5,Booker (D-NJ),Cory,Booker,D,NJ,S370,Yea
5,Boozman (R-AR),John,Boozman,R,AR,S343,Nay
5,Braun (R-IN),Mike,Braun,R,IN,S397,Nay
5,Britt (R-AL),Katie,Britt,R,AL,S416,Nay
5,Brown (D-OH),Sherrod,Brown,D,OH,S307,Yea
5,Budd (R-NC),Ted,Budd,R,NC,S417,Nay
5,Cantwell (D-WA),Maria,Cantwell,D,WA,S275,Yea
5,Capito (R-WV),Shelley,Capito,R,WV,S372,Yea
5,Cardin (D-MD),Ben,Cardin,D,MD,S308,Yea
5,Carper (D-DE),Thomas,Carper,D,DE,S277,Yea
5,Casey (D-PA),Bob,Casey,D,PA,S309,Yea
5,Cassidy (R-LA),Bill,Cassidy,R,LA,S373,Yea
5,Collins (R-ME),Susan,Collins,R,ME,S252,Yea
5,Coons (D-DE),Christopher,Coons,D,DE,S337,Yea
5,Cornyn (R-TX),John,Cornyn,R,TX,S287,Nay
5,Cortez Masto (D-NV),Catherine,Cortez Masto,D,NV,S385,Yea
5,Cotton (R-AR),Tom,Cotton,R,AR,S374,Nay
5,Cramer (R-ND),Kevin,Cramer,R,ND,S398,Yea
5,Crapo (R-ID),Mike,Crapo,R,ID,S266,Nay
5,Cruz (R-TX),Ted,Cruz,R,TX,S355,Nay
5,Daines (R-MT),Steve,Daines,R,MT,S375,Nay
5,Duckworth (D-IL),Tammy,Duckworth,D,IL,S386,Yea
5,Durbin (D-IL),Richard,Durbin,D,IL,S253,Yea
5,Ernst (R-IA),Joni,Ernst,R,IA,S376,Nay
5,Feinstein (D-CA),Dianne,Feinstein,D,CA,S221,Yea
5,Fetterman (D-PA),John,Fetterman,D,PA,S418,Yea
5,Fischer (R-NE),Deb,Fischer,R,NE,S357,Nay
5,Gillibrand (D-NY),Kirsten,Gillibrand,D,NY,S331,Yea
5,Graham (R-SC),Lindsey,Graham,R,SC,S293,Yea
5,Grassley (R-IA),Chuck,Grassley,R,IA,S153,Nay
5,Hagerty (R-TN),Bill,Hagerty,R,TN,S407,Nay
5,Hassan (D-NH),Maggie,Hassan,D,NH,S388,Yea
5,Hawley (R-MO),Josh,Hawley,R,MO,S399,Nay
5,Heinrich (D-NM),Martin,Heinrich,D,NM,S359,Yea
5,Hickenlooper (D-CO),John,Hickenlooper,D,CO,S408,Yea
5,Hirono (D-HI),Mazie,Hirono,D,HI,S361,Yea
5,Hoeven (R-ND),John,Hoeven,R,ND,S344,Nay
5,Hyde-Smith (R-MS),Cindy,Hyde-Smith,R,MS,S395,Nay
5,Johnson (R-WI),Ron,Johnson,R,WI,S345,Nay
5,Kaine (D-VA),Timothy,Kaine,D,VA,S362,Yea
5,Kelly (D-AZ),Mark,Kelly,D,AZ,S406,Yea
5,Kennedy (R-LA),John,Kennedy,R,LA,S389,Yea
5,King (I-ME),Angus,King,I,ME,S363,Yea
5,Klobuchar (D-MN),Amy,Klobuchar,D,MN,S311,Yea
5,Lankford (R-OK),James,Lankford,R,OK,S378,Nay
5,Lee (R-UT),Mike,Lee,R,UT,S346,Nay
5,Lujan (D-NM),Ben,Lujan,D,NM,S409,Yea
5,Lummis (R-WY),Cynthia,Lummis,R,WY,S410,Nay
5,Manchin (D-WV),Joseph,Manchin,D,WV,S338,Yea
5,Markey (D-MA),Edward,Markey,D,MA,S369,Yea
5,Marshall (R-KS),Roger,Marshall,R,KS,S411,Nay
5,McConnell (R-KY),Mitch,McConnell,R,KY,S174,Yea
5,Menendez (D-NJ),Robert,Menendez,D,NJ,S306,Yea
5,Merkley (D-OR),Jeff,Merkley,D,OR,S322,Yea
5,Moran (R-KS),Jerry,Moran,R,KS,S347,Nay
5,Mullin (R-OK),Markwayne,Mullin,R,OK,S419,Nay
5,Murkowski (R-AK),Lisa,Murkowski,R,AK,S288,Not Voting
5,Murphy (D-CT),Christopher,Murphy,D,CT,S364,Yea
5,Murray (D-WA),Patty,Murray,D,WA,S229,Yea
5,Ossoff (D-GA),Jon,Ossoff,D,GA,S414,Yea
5,Padilla (D-CA),Alex,Padilla,D,CA,S413,Yea
5,Paul (R-KY),Rand,Paul,R,KY,S348,Nay
5,Peters (D-MI),Gary,Peters,D,MI,S380,Yea
5,Reed (D-RI),John,Reed,D,RI,S259,Yea
5,Ricketts (R-NE),Pete,Ricketts,R,NE,S423,Yea
5,Risch (R-ID),James,Risch,R,ID,S323,Nay
5,Romney (R-UT),Mitt,Romney,R,UT,S401,Nay
5,Rosen (D-NV),Jacklyn,Rosen,D,NV,S402,Yea
5,Rounds (R-SD),Mike,Rounds,R,SD,S381,Yea
5,Rubio (R-FL),Marco,Rubio,R,FL,S350,Not Voting
5,Sanders (I-VT),Bernard,Sanders,I,VT,S313,Not Voting
5,Schatz (D-HI),Brian,Schatz,D,HI,S353,Yea
5,Schmitt (R-MO),Eric,Schmitt,R,MO,S420,Nay
5,Schumer (D-NY),Charles,Schumer,D,NY,S270,Yea
5,Scott (R-FL),Rick,Scott,R,FL,S404,Nay
5,Scott (R-SC),Tim,Scott,R,SC,S365,Nay
5,Shaheen (D-NH),Jeanne,Shaheen,D,NH,S324,Yea
5,Sinema (I-AZ),Kyrsten,Sinema,I,AZ,S403,Yea
5,Smith (D-MN),Tina,Smith,D,MN,S394,Yea
5,Stabenow (D-MI),Debbie,Stabenow,D,MI,S284,Yea
5,Sullivan (R-AK),Dan,Sullivan,R,AK,S383,Nay
5,Tester (D-MT),Jon,Tester,D,MT,S314,Yea
5,Thune (R-SD),John,Thune,R,SD,S303,Nay
5,Tillis (R-NC),Thomas,Tillis,R,NC,S384,Nay
5,Tuberville (R-AL),Tommy,Tuberville,R,AL,S412,Nay
5,Van Hollen (D-MD),Chris,Van Hollen,D,MD,S390,Yea
5,Vance (R-OH),J.,Vance,R,OH,S421,Nay
5,Warner (D-VA),Mark,Warner,D,VA,S327,Yea
5,Warnock (D-GA),Raphael,Warnock,D,GA,S415,Yea
5,Warren (D-MA),Elizabeth,Warren,D,MA,S366,Yea
5,Welch (D-VT),Peter,Welch,D,VT,S422,Yea
5,Whitehouse (D-RI),Sheldon,Whitehouse,D,RI,S316,Yea
5,Wicker (R-MS),Roger,Wicker,R,MS,S318,Nay
5,Wyden (D-OR),Ron,Wyden,D,OR,S247,Yea
5,Young (R-IN),Todd,Young,R,IN,S391,Yea
6,Baldwin (D-WI),Tammy,Baldwin,D,WI,S354,Yea
6,Barrasso (R-WY),John,Barrasso,R,WY,S317,Nay
6,Bennet (D-CO),Michael,Bennet,D,CO,S330,Yea
6,Blackburn (R-TN),Marsha,Blackburn,R,TN,S396,Nay
6,Blumenthal (D-CT),Richard,Blumenthal,D,CT,S341,Yea
6,Booker (D-NJ),Cory,Booker,D,NJ,S370,Yea
6,Boozman (R-AR),John,Boozman,R,AR,S343,Nay
6,Braun (R-IN),Mike,Braun,R,IN,S397,Nay
6,Britt (R-AL),Katie,Britt,R,AL,S416,Nay
6,Brown (D-OH),Sherrod,Brown,D,OH,S307,Not Voting
6,Budd (R-NC),Ted,Budd,R,NC,S417,Nay
6,Cantwell (D-WA),Maria,Cantwell,D,WA,S275,Yea
6,Capito (R-WV),Shelley,Capito,R,WV,S372,Nay
6,Cardin (D-MD),Ben,Cardin,D,MD,S308,Yea
6,Carper (D-DE),Thomas,Carper,D,DE,S277,Yea
6,Casey (D-PA),Bob,Casey,D,PA,S309,Yea
6,Cassidy (R-LA),Bill,Cassidy,R,LA,S373,Nay
6,Collins (R-ME),Susan,Collins,R,ME,S252,Yea
6,Coons (D-DE),Christopher,Coons,D,DE,S337,Yea
6,Cornyn (R-TX),John,Cornyn,R,TX,S287,Nay
6,Cortez Masto (D-NV),Catherine,Cortez Masto,D,NV,S385,Yea
6,Cotton (R-AR),Tom,Cotton,R,AR,S374,Nay
6,Cramer (R-ND),Kevin,Cramer,R,ND,S398,Nay
6,Crapo (R-ID),Mike,Crapo,R,ID,S266,Nay
6,Cruz (R-TX),Ted,Cruz,R,TX,S355,Nay
6,Daines (R-MT),Steve,Daines,R,MT,S375,Nay
6,Duckworth (D-IL),Tammy,Duckworth,D,IL,S386,Yea
6,Durbin (D-IL),Richard,Durbin,D,IL,S253,Yea
6,Ernst (R-IA),Joni,Ernst,R,IA,S376,Nay
6,Feinstein (D-CA),Dianne,Feinstein,D,CA,S221,Yea
6,Fetterman (D-PA),John,Fetterman,D,PA,S418,Yea
6,Fischer (R-NE),Deb,Fischer,R,NE,S357,Nay
6,Gillibrand (D-NY),Kirsten,Gillibrand,D,NY,S331,Yea
6,Graham (R-SC),Lindsey,Graham,R,SC,S293,Not Voting
6,Grassley (R-IA),Chuck,Grassley,R,IA,S153,Nay
6,Hagerty (R-TN),Bill,Hagerty,R,TN,S407,Nay
6,Hassan (D-NH),Maggie,Hassan,D,NH,S388,Yea
6,Hawley (R-MO),Josh,Hawley,R,MO,S399,Nay
6,Heinrich (D-NM),Martin,Heinrich,D,NM,S359,Yea
6,Hickenlooper (D-CO),John,Hickenlooper,D,CO,S408,Yea
6,Hirono (D-HI),Mazie,Hirono,D,HI,S361,Yea
6,Hoeven (R-ND),John,Hoeven,R,ND,S344,Nay
6,Hyde-Smith (R-MS),Cindy,Hyde-Smith,R,MS,S395,Nay
6,Johnson (R-WI),Ron,Johnson,R,WI,S345,Nay
6,Kaine (D-VA),Timothy,Kaine,D,VA,S362,Yea
6,Kelly (D-AZ),Mark,Kelly,D,AZ,S406,Yea
6,Kennedy (R-LA),John,Kennedy,R,LA,S389,Nay
6,King (I-ME),Angus,King,I,ME,S363,Yea
6,Klobuchar (D-MN),Amy,Klobuchar,D,MN,S311,Yea
6,Lankford (R-OK),James,Lankford,R,OK,S378,Nay
6,Lee (R-UT),Mike,Lee,R,UT,S346,Nay
6,Lujan (D-NM),Ben,Lujan,D,NM,S409,Yea
6,Lummis (R-WY),Cynthia,Lummis,R,WY,S410,Nay
6,Manchin (D-WV),Joseph,Manchin,D,WV,S338,Yea
6,Markey (D-MA),Edward,Markey,D,MA,S369,Yea
6,Marshall (R-KS),Roger,Marshall,R,KS,S411,Nay
6,McConnell (R-KY),Mitch,McConnell,R,KY,S174,Nay
6,Menendez (D-NJ),Robert,Menendez,D,NJ,S306,Yea
6,Merkley (D-OR),Jeff,Merkley,D,OR,S322,Yea
6,Moran (R-KS),Jerry,Moran,R,KS,S347,Nay
6,Mullin (R-OK),Markwayne,Mullin,R,OK,S419,Nay
6,Murkowski (R-AK),Lisa,Murkowski,R,AK,S288,Yea
6,Murphy (D-CT),Christopher,Murphy,D,CT,S364,Yea
6,Murray (D-WA),Patty,Murray,D,WA,S229,Yea
6,Ossoff (D-GA),Jon,Ossoff,D,GA,S414,Yea
6,Padilla (D-CA),Alex,Padilla,D,CA,S413,Yea
6,Paul (R-KY),Rand,Paul,R,KY,S348,Nay
6,Peters (D-MI),Gary,Peters,D,MI,S380,Yea
6,Reed (D-RI),John,Reed,D,RI,S259,Yea
6,Ricketts (R-NE),Pete,Ricketts,R,NE,S423,Nay
6,Risch (R-ID),James,Risch,R,ID,S323,Nay
6,Romney (R-UT),Mitt,Romney,R,UT,S401,Nay
6,Rosen (D-NV),Jacklyn,Rosen,D,NV,S402,Yea
6,Rounds (R-SD),Mike,Rounds,R,SD,S381,Nay
6,Rubio (R-FL),Marco,Rubio,R,FL,S350,Nay
6,Sanders (I-VT),Bernard,Sanders,I,VT,S313,Yea
6,Schatz (D-HI),Brian,Schatz,D,HI,S353,Yea
6,Schmitt (R-MO),Eric,Schmitt,R,MO,S420,Nay
6,Schumer (D-NY),Charles,Schumer,D,NY,S270,Yea
6,Scott (R-FL),Rick,Scott,R,FL,S404,Nay
6,Scott (R-SC),Tim,Scott,R,SC,S365,Yea
6,Shaheen (D-NH),Jeanne,Shaheen,D,NH,S324,Yea
6,Sinema (I-AZ),Kyrsten,Sinema,I,AZ,S403,Yea
6,Smith (D-MN),Tina,Smith,D,MN,S394,Yea
6,Stabenow (D-MI),Debbie,Stabenow,D,MI,S284,Yea
6,Sullivan (R-AK),Dan,Sullivan,R,AK,S383,Not Voting
6,Tester (D-MT),Jon,Tester,D,MT,S314,Yea
6,Thune (R-SD),John,Thune,R,SD,S303,Nay
6,Tillis (R-NC),Thomas,Tillis,R,NC,S384,Yea
6,Tuberville (R-AL),Tommy,Tuberville,R,AL,S412,Nay
6,Van Hollen (D-MD),Chris,Van Hollen,D,MD,S390,Yea
6,Vance (R-OH),J.,Vance,R,OH,S421,Nay
6,Warner (D-VA),Mark,Warner,D,VA,S327,Yea
6,Warnock (D-GA),Raphael,Warnock,D,GA,S415,Yea
6,Warren (D-MA),Elizabeth,Warren,D,MA,S366,Yea
6,Welch (D-VT),Peter,Welch,D,VT,S422,Yea
6,Whitehouse (D-RI),Sheldon,Whitehouse,D,RI,S316,Yea
6,Wicker (R-MS),Roger,Wicker,R,MS,S318,Nay
6,Wyden (D-OR),Ron,Wyden,D,OR,S247,Yea
6,Young (R-IN),Todd,Young,R,IN,S391,Nay
7,Baldwin (D-WI),Tammy,Baldwin,D,WI,S354,Yea
7,Barrasso (R-WY),John,Barrasso,R,WY,S317,Nay
7,Bennet (D-CO),Michael,Bennet,D,CO,S330,Yea
7,Blackburn (R-TN),Marsha,Blackburn,R,TN,S396,Nay
7,Blumenthal (D-CT),Richard,Blumenthal,D,CT,S341,Yea
7,Booker (D-NJ),Cory,Booker,D,NJ,S370,Yea
7,Boozman (R-AR),John,Boozman,R,AR,S343,Nay
7,Braun (R-IN),Mike,Braun,R,IN,S397,Nay
7,Britt (R-AL),Katie,Britt,R,AL,S416,Nay
7,Brown (D-OH),Sherrod,Brown,D,OH,S307,Yea
7,Budd (R-NC),Ted,Budd,R,NC,S417,Nay
7,Cantwell (D-WA),Maria,Cantwell,D,WA,S275,Yea
7,Capito (R-WV),Shelley,Capito,R,WV,S372,Nay
7,Cardin (D-MD),Ben,Cardin,D,MD,S308,Yea
7,Carper (D-DE),Thomas,Carper,D,DE,S277,Yea
7,Casey (D-PA),Bob,Casey,D,PA,S309,Yea
7,Cassidy (R-LA),Bill,Cassidy,R,LA,S373,Nay
7,Collins (R-ME),Susan,Collins,R,ME,S252,Yea
7,Coons (D-DE),Christopher,Coons,D,DE,S337,Not Voting
7,Cornyn (R-TX),John,Cornyn,R,TX,S287,Nay
7,Cortez Masto (D-NV),Catherine,Cortez Masto,D,NV,S385,Yea
7,Cotton (R-AR),Tom,Cotton,R,AR,S374,Nay
7,Cramer (R-ND),Kevin,Cramer,R,ND,S398,Nay
7,Crapo (R-ID),Mike,Crapo,R,ID,S266,Nay
7,Cruz (R-TX),Ted,Cruz,R,TX,S355,Nay
7,Daines (R-MT),Steve,Daines,R,MT,S375,Nay
7,Duckworth (D-IL),Tammy,Duckworth,D,IL,S386,Yea
7,Durbin (D-IL),Richard,Durbin,D,IL,S253,Yea
7,Ernst (R-IA),Joni,Ernst,R,IA,S376,Nay
7,Feinstein (D-CA),Dianne,Feinstein,D,CA,S221,Yea
7,Fetterman (D-PA),John,Fetterman,D,PA,S418,Not Voting
7,Fischer (R-NE),Deb,Fischer,R,NE,S357,Nay
7,Gillibrand (D-NY),Kirsten,Gillibrand,D,NY,S331,Yea
7,Graham (R-SC),Lindsey,Graham,R,SC,S293,Yea
7,Grassley (R-IA),Chuck,Grassley,R,IA,S153,Nay
7,Hagerty (R-TN),Bill,Hagerty,R,TN,S407,Nay
7,Hassan (D-NH),Maggie,Hassan,D,NH,S388,Yea
7,Hawley (R-MO),Josh,Hawley,R,MO,S399,Nay
7,Heinrich (D-NM),Martin,Heinrich,D,NM,S359,Yea
7,Hickenlooper (D-CO),John,Hickenlooper,D,CO,S408,Yea
7,Hirono (D-HI),Mazie,Hirono,D,HI,S361,Yea
7,Hoeven (R-ND),John,Hoeven,R,ND,S344,Nay
7,Hyde-Smith (R-MS),Cindy,Hyde-Smith,R,MS,S395,Nay
7,Johnson (R-WI),Ron,Johnson,R,WI,S345,Nay
7,Kaine (D-VA),Timothy,Kaine,D,VA,S362,Yea
7,Kelly (D-AZ),Mark,Kelly,D,AZ,S406,Yea
7,Kennedy (R-LA),John,Kennedy,R,LA,S389,Nay
7,King (I-ME),Angus,King,I,ME,S363,Yea
7,Klobuchar (D-MN),Amy,Klobuchar,D,MN,S311,Yea
7,Lankford (R-OK),James,Lankford,R,OK,S378,Nay
7,Lee (R-UT),Mike,Lee,R,UT,S346,Nay
7,Lujan (D-NM),Ben,Lujan,D,NM,S409,Yea
7,Lummis (R-WY),Cynthia,Lummis,R,WY,S410,Nay
7,Manchin (D-WV),Joseph,Manchin,D,WV,S338,Yea
7,Markey (D-MA),Edward,Markey,D,MA,S369,Yea
7,Marshall (R-KS),Roger,Marshall,R,KS,S411,Nay
7,McConnell (R-KY),Mitch,McConnell,R,KY,S174,Nay
7,Menendez (D-NJ),Robert,Menendez,D,NJ,S306,Yea
7,Merkley (D-OR),Jeff,Merkley,D,OR,S322,Yea
7,Moran (R-KS),Jerry,Moran,R,KS,S347,Nay
7,Mullin (R-OK),Markwayne,Mullin,R,OK,S419,Nay
7,Murkowski (R-AK),Lisa,Murkowski,R,AK,S288,Yea
7,Murphy (D-CT),Christopher,Murphy,D,CT,S364,Yea
7,Murray (D-WA),Patty,Murray,D,WA,S229,Yea
7,Ossoff (D-GA),Jon,Ossoff,D,GA,S414,Yea
7,Padilla (D-CA),Alex,Padilla,D,CA,S413,Yea
7,Paul (R-KY),Rand,Paul,R,KY,S348,Nay
7,Peters (D-MI),Gary,Peters,D,MI,S380,Yea
7,Reed (D-RI),John,Reed,D,RI,S259,Yea
7,Ricketts (R-NE),Pete,Ricketts,R,NE,S423,Nay
7,Risch (R-ID),James,Risch,R,ID,S323,Nay
7,Romney (R-UT),Mitt,Romney,R,UT,S401,Nay
7,Rosen (D-NV),Jacklyn,Rosen,D,NV,S402,Yea
7,Rounds (R-SD),Mike,Rounds,R,SD,S381,Nay
7,Rubio (R-FL),Marco,Rubio,R,FL,S350,Nay
7,Sanders (I-VT),Bernard,Sanders,I,VT,S313,Yea
7,Schatz (D-HI),Brian,Schatz,D,HI,S353,Yea
7,Schmitt (R-MO),Eric,Schmitt,R,MO,S420,Nay
7,Schumer (D-NY),Charles,Schumer,D,NY,S270,Not Voting
7,Scott (R-FL),Rick,Scott,R,FL,S404,Nay
7,Scott (R-SC),Tim,Scott,R,SC,S365,Yea
7,Shaheen (D-NH),Jeanne,Shaheen,D,NH,S324,Yea
7,Sinema (I-AZ),Kyrsten,Sinema,I,AZ,S403,Yea
7,Smith (D-MN),Tina,Smith,D,MN,S394,Yea
7,Stabenow (D-MI),Debbie,Stabenow,D,MI,S284,Yea
7,Sullivan (R-AK),Dan,Sullivan,R,AK,S383,Nay
7,Tester (D-MT),Jon,Tester,D,MT,S314,Yea
7,Thune (R-SD),John,Thune,R,SD,S303,Nay
7,Tillis (R-NC),Thomas,Tillis,R,NC,S384,Yea
7,Tuberville (R-AL),Tommy,Tuberville,R,AL,S412,Nay
7,Van Hollen (D-MD),Chris,Van Hollen,D,MD,S390,Yea
7,Vance (R-OH),J.,Vance,R,OH,S421,Nay
7,Warner (D-VA),Mark,Warner,D,VA,S327,Yea
7,Warnock (D-GA),Raphael,Warnock,D,GA,S415,Yea
7,Warren (D-MA),Elizabeth,Warren,D,MA,S366,Yea
7,Welch (D-VT),Peter,Welch,D,VT,S422,Yea
7,Whitehouse (D-RI),Sheldon,Whitehouse,D,RI,S316,Yea
7,Wicker (R-MS),Roger,Wicker,R,MS,S318,Nay
7,Wyden (D-OR),Ron,Wyden,D,OR,S247,Yea
7,Young (R-IN),Todd,Young,R,IN,S391,Nay
8,Baldwin (D-WI),Tammy,Baldwin,D,WI,S354,Yea
8,Barrasso (R-WY),John,Barrasso,R,WY,S317,Nay
8,Bennet (D-CO),Michael,Bennet,D,CO,S330,Yea
8,Blackburn (R-TN),Marsha,Blackburn,R,TN,S396,Nay
8,Blumenthal (D-CT),Richard,Blumenthal,D,CT,S341,Yea
8,Booker (D-NJ),Cory,Booker,D,NJ,S370,Yea
8,Boozman (R-AR),John,Boozman,R,AR,S343,Nay
8,Braun (R-IN),Mike,Braun,R,IN,S397,Nay
8,Britt (R-AL),Katie,Britt,R,AL,S416,Nay
8,Brown (D-OH),Sherrod,Brown,D,OH,S307,Yea
8,Budd (R-NC),Ted,Budd,R,NC,S417,Nay
8,Cantwell (D-WA),Maria,Cantwell,D,WA,S275,Yea
8,Capito (R-WV),Shelley,Capito,R,WV,S372,Nay
8,Cardin (D-MD),Ben,Cardin,D,MD,S308,Yea
8,Carper (D-DE),Thomas,Carper,D,DE,S277,Yea
8,Casey (D-PA),Bob,Casey,D,PA,S309,Yea
8,Cassidy (R-LA),Bill,Cassidy,R,LA,S373,Nay
8,Collins (R-ME),Susan,Collins,R,ME,S252,Yea
8,Coons (D-DE),Christopher,Coons,D,DE,S337,Yea
8,Cornyn (R-TX),John,Cornyn,R,TX,S287,Nay
8,Cortez Masto (D-NV),Catherine,Cortez Masto,D,NV,S385,Yea
8,Cotton (R-AR),Tom,Cotton,R,AR,S374,Nay
8,Cramer (R-ND),Kevin,Cramer,R,ND,S398,Nay
8,Crapo (R-ID),Mike,Crapo,R,ID,S266,Nay
8,Cruz (R-TX),Ted,Cruz,R,TX,S355,Nay
8,Daines (R-MT),Steve,Daines,R,MT,S375,Nay
8,Duckworth (D-IL),Tammy,Duckworth,D,IL,S386,Yea
8,Durbin (D-IL),Richard,Durbin,D,IL,S253,Yea
8,Ernst (R-IA),Joni,Ernst,R,IA,S376,Nay
8,Feinstein (D-CA),Dianne,Feinstein,D,CA,S221,Yea
8,Fetterman (D-PA),John,Fetterman,D,PA,S418,Not Voting
8,Fischer (R-NE),Deb,Fischer,R,NE,S357,Nay
8,Gillibrand (D-NY),Kirsten,Gillibrand,D,NY,S331,Yea
8,Graham (R-SC),Lindsey,Graham,R,SC,S293,Yea
8,Grassley (R-IA),Chuck,Grassley,R,IA,S153,Nay
8,Hagerty (R-TN),Bill,Hagerty,R,TN,S407,Nay
8,Hassan (D-NH),Maggie,Hassan,D,NH,S388,Yea
8,Hawley (R-MO),Josh,Hawley,R,MO,S399,Nay
8,Heinrich (D-NM),Martin,Heinrich,D,NM,S359,Yea
8,Hickenlooper (D-CO),John,Hickenlooper,D,CO,S408,Yea
8,Hirono (D-HI),Mazie,Hirono,D,HI,S361,Yea
8,Hoeven (R-ND),John,Hoeven,R,ND,S344,Nay
8,Hyde-Smith (R-MS),Cindy,Hyde-Smith,R,MS,S395,Nay
8,Johnson (R-WI),Ron,Johnson,R,WI,S345,Nay
8,Kaine (D-VA),Timothy,Kaine,D,VA,S362,Yea
8,Kelly (D-AZ),Mark,Kelly,D,AZ,S406,Yea
8,Kennedy (R-LA),John,Kennedy,R,LA,S389,Nay
8,King (I-ME),Angus,King,I,ME,S363,Yea
8,Klobuchar (D-MN),Amy,Klobuchar,D,MN,S311,Yea
8,Lankford (R-OK),James,Lankford,R,OK,S378,Nay
8,Lee (R-UT),Mike,Lee,R,UT,S346,Nay
8,Lujan (D-NM),Ben,Lujan,D,NM,S409,Yea
8,Lummis (R-WY),Cynthia,Lummis,R,WY,S410,Nay
8,Manchin (D-WV),Joseph,Manchin,D,WV,S338,Yea
8,Markey (D-MA),Edward,Markey,D,MA,S369,Yea
8,Marshall (R-KS),Roger,Marshall,R,KS,S411,Nay
8,McConnell (R-KY),Mitch,McConnell,R,KY,S174,Nay
8,Menendez (D-NJ),Robert,Menendez,D,NJ,S306,Yea
8,Merkley (D-OR),Jeff,Merkley,D,OR,S322,Yea
8,Moran (R-KS),Jerry,Moran,R,KS,S347,Nay
8,Mullin (R-OK),Markwayne,Mullin,R,OK,S419,Nay
8,Murkowski (R-AK),Lisa,Murkowski,R,AK,S288,Yea
8,Murphy (D-CT),Christopher,Murphy,D,CT,S364,Yea
8,Murray (D-WA),Patty,Murray,D,WA,S229,Yea
8,Ossoff (D-GA),Jon,Ossoff,D,GA,S414,Yea
8,Padilla (D-CA),Alex,Padilla,D,CA,S413,Yea
8,Paul (R-KY),Rand,Paul,R,KY,S348,Nay
8,Peters (D-MI),Gary,Peters,D,MI,S380,Yea
8,Reed (D-RI),John,Reed,D,RI,S259,Yea
8,Ricketts (R-NE),Pete,Ricketts,R,NE,S423,Nay
8,Risch (R-ID),James,Risch,R,ID,S323,Nay
8,Romney (R-UT),Mitt,Romney,R,UT,S401,Nay
8,Rosen (D-NV),Jacklyn,Rosen,D,NV,S402,Yea
8,Rounds (R-SD),Mike,Rounds,R,SD,S381,Nay
8,Rubio (R-FL),Marco,Rubio,R,FL,S350,Nay
8,Sanders (I-VT),Bernard,Sanders,I,VT,S313,Yea
8,Schatz (D-HI),Brian,Schatz,D,HI,S353,Yea
8,Schmitt (R-MO),Eric,Schmitt,R,MO,S420,Nay
8,Schumer (D-NY),Charles,Schumer,D,NY,S270,Not Voting
8,Scott (R-FL),Rick,Scott,R,FL,S404,Nay
8,Scott (R-SC),Tim,Scott,R,SC,S365,Nay
8,Shaheen (D-NH),Jeanne,Shaheen,D,NH,S324,Yea
8,Sinema (I-AZ),Kyrsten,Sinema,I,AZ,S403,Yea
8,Smith (D-MN),Tina,Smith,D,MN,S394,Yea
8,Stabenow (D-MI),Debbie,Stabenow,D,MI,S284,Yea
8,Sullivan (R-AK),Dan,Sullivan,R,AK,S383,Nay
8,Tester (D-MT),Jon,Tester,D,MT,S314,Yea
8,Thune (R-SD),John,Thune,R,SD,S303,Nay
8,Tillis (R-NC),Thomas,Tillis,R,NC,S384,Nay
8,Tuberville (R-AL),Tommy,Tuberville,R,AL,S412,Nay
8,Van Hollen (D-MD),Chris,Van Hollen,D,MD,S390,Yea
8,Vance (R-OH),J.,Vance,R,OH,S421,Nay
8,Warner (D-VA),Mark,Warner,D,VA,S327,Yea
8,Warnock (D-GA),Raphael,Warnock,D,GA,S415,Yea
8,Warren (D-MA),Elizabeth,Warren,D,MA,S366,Yea
8,Welch (D-VT),Peter,Welch,D,VT,S422,Yea
8,Whitehouse (D-RI),Sheldon,Whitehouse,D,RI,S316,Yea
8,Wicker (R-MS),Roger,Wicker,R,MS,S318,Nay
8,Wyden (D-OR),Ron,Wyden,D,OR,S247,Yea
8,Young (R-IN),Todd,Young,R,IN,S391,Nay
9,Baldwin (D-WI),Tammy,Baldwin,D,WI,S354,Yea
9,Barrasso (R-WY),John,Barrasso,R,WY,S317,Not Voting
9,Bennet (D-CO),Michael,Bennet,D,CO,S330,Yea
9,Blackburn (R-TN),Marsha,Blackburn,R,TN,S396,Nay
9,Blumenthal (D-CT),Richard,Blumenthal,D,CT,S341,Yea
9,Booker (D-NJ),Cory,Booker,D,NJ,S370,Yea
9,Boozman (R-AR),John,Boozman,R,AR,S343,Nay
9,Braun (R-IN),Mike,Braun,R,IN,S397,Nay
9,Britt (R-AL),Katie,Britt,R,AL,S416,Nay
9,Brown (D-OH),Sherrod,Brown,D,OH,S307,Yea
9,Budd (R-NC),Ted,Budd,R,NC,S417,Nay
9,Cantwell (D-WA),Maria,Cantwell,D,WA,S275,Yea
9,Capito (R-WV),Shelley,Capito,R,WV,S372,Nay
9,Cardin (D-MD),Ben,Cardin,D,MD,S308,Yea
9,Carper (D-DE),Thomas,Carper,D,DE,S277,Yea
9,Casey (D-PA),Bob,Casey,D,PA,S309,Yea
9,Cassidy (R-LA),Bill,Cassidy,R,LA,S373,Nay
9,Collins (R-ME),Susan,Collins,R,ME,S252,Yea
