Owner,Ticker,Asset Name,Asset Type,Transaction Type,Transaction Date,Amount
Self,SYK,Stryker Corporation,Stock,Purchase,08/24/2017,"$1,001 - $15,000"
Self,WMT,Wal-Mart Stores; Inc.,Stock,Purchase,08/24/2017,"$1,001 - $15,000"
Self,--,IFF.SG - Intl Flavors & Fragr (Stuttgart),Stock,Sale (Full),07/13/2017,"$50,001 - $100,000"
Child,C,Citigroup Inc.,Stock,Purchase,07/25/2017,"$1,001 - $15,000"
Child,HPQ,HP Inc.,Stock,Purchase,07/25/2017,"$1,001 - $15,000"
Spouse,BTO,John Hancock Financial Opportunities Fund,Stock,Purchase,07/25/2017,"$1,001 - $15,000"
Joint,BMY,Bristol-Myers Squibb Company,Stock,Sale (Partial),07/13/2017,"$1,001 - $15,000"
Joint,GS,The Goldman Sachs Group; Inc.,Stock,Purchase,07/28/2017,"$1,001 - $15,000"
Self,COF,Capital One Financial Corporation,Stock,Purchase,07/28/2017,"$15,001 - $50,000"
Self,SBUX,Starbucks Corporation,Stock,Purchase,07/28/2017,"$1,001 - $15,000"
Self,TSLA,Tesla; Inc.,Stock,Purchase,07/28/2017,"$1,001 - $15,000"
Self,JCI,Johnson Controls International plc,Stock,Purchase,07/28/2017,"$1,001 - $15,000"
