Owner,Ticker,Asset Name,Asset Type,Transaction Type,Transaction Date,Amount
Spouse,MSFT,Microsoft Corporation - Common Stock,Stock,Sale (Partial),08/17/2021,"$1,001 - $15,000"
Spouse,AAPL,Apple Inc. - Common Stock,Stock,Sale (Partial),08/17/2021,"$1,001 - $15,000"
Spouse,RDSA,Royal Dutch Shell Plc,Stock,Sale (Partial),07/26/2021,"$1,001 - $15,000"
Spouse,MSFT,Microsoft Corporation - Common Stock,Stock,Sale (Partial),07/26/2021,"$1,001 - $15,000"
Spouse,IBM,International Business Machines Corporat,Stock,Sale (Partial),07/26/2021,"$1,001 - $15,000"
Spouse,INTC,Intel Corporation - Common Stock,Stock,Sale (Partial),07/26/2021,"$1,001 - $15,000"
Spouse,C,Citigroup; Inc. Common Stock,Stock,Sale (Partial),07/26/2021,"$1,001 - $15,000"
Spouse,USB,U.S. Bancorp,Stock,Purchase,06/24/2021,"$1,001 - $15,000"
Spouse,JPM,JPMorgan Chase & Co.,Stock,Purchase,06/23/2021,"$1,001 - $15,000"
Spouse,AAPL,Apple Inc.,Stock,Purchase,06/23/2021,"$1,001 - $15,000"
Spouse,--,Wells Fargo & Company,Stock,Sale (Full),06/21/2021,"$1,001 - $15,000"
Spouse,WFC,Wells Fargo & Company,Stock,Sale (Partial),05/10/2021,"$1,001 - $15,000"
Spouse,T,AT&T Inc.,Stock,Sale (Full),05/25/2021,"$1,001 - $15,000"
Spouse,WFC,Wells Fargo & Company,Stock,Sale (Partial),04/26/2021,"$1,001 - $15,000"
Spouse,UBSI,United Bankshares; Inc.,Stock,Purchase,03/03/2021,"$100,001 - $250,000"
Spouse,USB,U.S. Bancorp,Stock,Purchase,03/09/2021,"$1,001 - $15,000"
Spouse,JPM,JPMorgan Chase & Co.,Stock,Purchase,03/09/2021,"$1,001 - $15,000"
Spouse,BLK,BlackRock; Inc.,Stock,Purchase,03/09/2021,"$1,001 - $15,000"
Spouse,WFC,Wells Fargo & Company,Stock,Purchase,03/24/2021,"$15,001 - $50,000"
Spouse,C,Citigroup Inc.,Stock,Sale (Partial),03/25/2021,"$1,001 - $15,000"
Spouse,--,EV - Eaton Vance Corp,Stock,Sale (Full),02/23/2021,"$1,001 - $15,000"
Spouse,UBSI,United Bankshares; Inc.,Stock,Purchase,02/23/2021,"$50,001 - $100,000"
Spouse,CSCO,Cisco Systems; Inc.,Stock,Sale (Partial),02/08/2021,"$1,001 - $15,000"
Spouse,UNH,UnitedHealth Group Incorporated,Stock,Purchase,12/31/2020,"$1,001 - $15,000"
Spouse,PSX,Phillips 66,Stock,Purchase,12/31/2020,"$1,001 - $15,000"
Spouse,AMT,American Tower Corporation (REIT),Stock,Purchase,12/31/2020,"$1,001 - $15,000"
Spouse,SYY,Sysco Corporation,Stock,Sale (Full),12/31/2020,"$1,001 - $15,000"
Spouse,PII,Polaris Inc.,Stock,Sale (Full),12/31/2020,"$1,001 - $15,000"
Spouse,OTIS,Otis Worldwide Corporation,Stock,Sale (Full),12/31/2020,"$1,001 - $15,000"
Spouse,XOM,Exxon Mobil Corporation,Stock,Sale (Full),12/31/2020,"$1,001 - $15,000"
Spouse,CLX,The Clorox Company,Stock,Sale (Partial),12/31/2020,"$1,001 - $15,000"
Self,CARR,Carrier Global Corporation,Stock,Sale (Full),12/31/2020,"$1,001 - $15,000"
Spouse,WFC,Wells Fargo & Company,Stock,Sale (Full),12/15/2020,"$15,001 - $50,000"
Spouse,WFC,Wells Fargo & Company,Stock,Purchase,06/25/2020,"$15,001 - $50,000"
Spouse,RTN,United Technologies Corp. (Exchanged)Raytheon Company (Received),Stock,Exchange,04/07/2020,"$15,001 - $50,000"
Spouse,JPM,JPMorgan Chase & Co.,Stock,Purchase,03/03/2020,"$1,001 - $15,000"
Spouse,MSFT,Microsoft Corporation,Stock,Purchase,03/03/2020,"$1,001 - $15,000"
Spouse,JNJ,Johnson & Johnson,Stock,Purchase,03/03/2020,"$1,001 - $15,000"
Spouse,ABT,Abbott Laboratories,Stock,Purchase,03/03/2020,"$1,001 - $15,000"
