Owner,Ticker,Asset Name,Asset Type,Transaction Type,Transaction Date,Amount
Joint,ADI,Analog Devices; Inc.,Stock,Purchase,03/06/2017,"$1,001 - $15,000"
Joint,AGN,Allergan plc,Stock,Purchase,03/06/2017,"$1,001 - $15,000"
Joint,EMR,Emerson Electric Co.,Stock,Sale (Full),01/30/2017,"$1,001 - $15,000"
Joint,HON,Honeywell International Inc.,Stock,Purchase,01/30/2017,"$1,001 - $15,000"
Self,QCOM,QUALCOMM Incorporated,Stock,Sale (Partial),01/18/2017,"$1,001 - $15,000"
Self,NXPI,NXP Semiconductors N.V.,Stock,Sale (Partial),01/18/2017,"$1,001 - $15,000"
Joint,QCOM,QUALCOMM Incorporated,Stock,Sale (Partial),01/18/2017,"$1,001 - $15,000"
Joint,NXPI,NXP Semiconductors N.V.,Stock,Sale (Partial),01/18/2017,"$1,001 - $15,000"
Joint,ZBH,Zimmer Biomet Holdings; Inc.,Stock,Sale (Full),12/16/2016,"$1,001 - $15,000"
Self,ZBH,Zimmer Biomet Holdings; Inc.,Stock,Sale (Full),12/16/2016,"$1,001 - $15,000"
Self,WETF,WisdomTree Investments; Inc.,Stock,Sale (Full),12/14/2016,"$1,001 - $15,000"
Self,DVMT,Dell Technologies Inc.,Stock,Sale (Full),12/14/2016,"$1,001 - $15,000"
Self,AMG,Affiliated Managers Group; Inc.,Stock,Sale (Full),12/14/2016,"$1,001 - $15,000"
Self,XSD,SPDR S&P Semiconductor ETF,Stock,Purchase,12/14/2016,"$1,001 - $15,000"
Self,INTC,Intel Corporation,Stock,Purchase,12/14/2016,"$1,001 - $15,000"
Self,DHR,Danaher Corporation,Stock,Purchase,12/14/2016,"$1,001 - $15,000"
Joint,IAI,iShares US Broker-Dealers & Secs Exchs,Stock,Sale (Full),12/14/2016,"$1,001 - $15,000"
Joint,AMG,Affiliated Managers Group; Inc.,Stock,Sale (Full),12/14/2016,"$1,001 - $15,000"
Joint,XSD,SPDR S&P Semiconductor ETF,Stock,Purchase,12/14/2016,"$1,001 - $15,000"
Joint,DHR,Danaher Corporation,Stock,Purchase,12/14/2016,"$1,001 - $15,000"
Joint,EEM,iShares MSCI Emerging Markets,Stock,Sale (Full),11/23/2016,"$1,001 - $15,000"
Joint,TMO,Thermo Fisher Scientific Inc.,Stock,Purchase,11/23/2016,"$1,001 - $15,000"
Joint,XSD,SPDR S&P Semiconductor ETF,Stock,Purchase,11/23/2016,"$1,001 - $15,000"
Joint,ISRG,Intuitive Surgical; Inc.,Stock,Purchase,11/23/2016,"$1,001 - $15,000"
Joint,WETF,WisdomTree Investments; Inc.,Stock,Purchase,11/23/2016,"$1,001 - $15,000"
Joint,VWO,Vanguard FTSE Emerging Markets ETF,Stock,Purchase,11/23/2016,"$1,001 - $15,000"
Self,IYT,iShares Transportation Average,Stock,Purchase,10/06/2016,"$1,001 - $15,000"
Joint,TMO,Thermo Fisher Scientific; Inc.,Stock,Purchase,09/22/2016,"$1,001 - $15,000"
Joint,DHR,Danaher Corp.,Stock,Purchase,09/22/2016,"$1,001 - $15,000"
Self,TMO,Thermo Fisher Scientific; Inc.,Stock,Purchase,09/22/2016,"$1,001 - $15,000"
Self,DHR,Danaher Corp.,Stock,Purchase,09/22/2016,"$1,001 - $15,000"
Self,TMO,Thermo Fisher Scientific; Inc.,Stock,Purchase,09/12/2016,"$1,001 - $15,000"
Self,IYT,iShares Transportation Average,Stock,Purchase,09/12/2016,"$1,001 - $15,000"
Self,DHR,Danaher Corp.,Stock,Purchase,09/12/2016,"$1,001 - $15,000"
Joint,TMO,Thermo Fisher Scientific; Inc.,Stock,Purchase,09/12/2016,"$1,001 - $15,000"
Joint,DHR,Danaher Corp.,Stock,Purchase,09/12/2016,"$1,001 - $15,000"
Self,IYT,iShares Transportation Average,Stock,Purchase,09/02/2016,"$1,001 - $15,000"
