Owner,Ticker,Asset Name,Asset Type,Transaction Type,Transaction Date,Amount
Self,--,Univ Of VA VA Univ Revenues Multi YR Cap Proj-Ser BRate/Coupon:4.00%Matures:08/01/2048,Municipal Security,Purchase,12/13/2023,"$500,001 - $1,000,000"
Self,--,Massachusetts ST TransnRate/Coupon:4.00%Matures:06/01/2046,Municipal Security,Purchase,12/13/2023,"$250,001 - $500,000"
Self,--,Fairfax CNTY VA SWR RevRate/Coupon:5.00%Matures:07/15/2046,Municipal Security,Purchase,12/13/2023,"$250,001 - $500,000"
Self,--,University VA Univ RevsRate/Coupon:5.00%Matures:04/01/2042,Municipal Security,Purchase,12/13/2023,"$250,001 - $500,000"
Self,--,Memphis TN Gen Impt BDSRate/Coupon:5.00%Matures:10/01/2044,Municipal Security,Purchase,12/12/2023,"$250,001 - $500,000"
Self,--,Virginia ST HSG Dev AuthRate/Coupon:5.00%Matures:11/01/2038,Municipal Security,Purchase,12/11/2023,"$100,001 - $250,000"
Self,--,Alexandria VA Go CapRate/Coupon:4.00%Matures:12/15/2042,Municipal Security,Purchase,12/11/2023,"$100,001 - $250,000"
Self,--,University Texas Univ Revs Fing SYS BDSRate/Coupon:5.00%Matures:08/15/2043,Municipal Security,Purchase,12/08/2023,"$100,001 - $250,000"
Self,--,West VA ST ST RD BDS BidRate/Coupon:5.00%Matures:06/01/2041,Municipal Security,Purchase,12/07/2023,"$100,001 - $250,000"
Self,--,Massachusetts ST Go BDSRate/Coupon:5.00%Matures:09/01/2038,Municipal Security,Purchase,12/06/2023,"$100,001 - $250,000"
Self,--,Prince Georges CNTY MDRate/Coupon:5.00%Matures:08/01/2042,Municipal Security,Purchase,12/05/2023,"$500,001 - $1,000,000"
Self,--,Connecticut ST Go BDSRate/Coupon:5.00%Matures:04/15/2038,Municipal Security,Purchase,12/05/2023,"$500,001 - $1,000,000"
Self,--,Fairfax CNTY VA SWR RevRate/Coupon:5.00%Matures:07/15/2046,Municipal Security,Purchase,12/04/2023,"$500,001 - $1,000,000"
Self,--,Norfolk VA Go Cap ImptRate/Coupon:5.00%Matures:09/01/2042,Municipal Security,Purchase,12/04/2023,"$500,001 - $1,000,000"
Self,--,Anne Arundel CNTY MDRate/Coupon:5.00%Matures:10/01/2041,Municipal Security,Purchase,11/30/2023,"$100,001 - $250,000"
Self,--,Anne Arundel CNTY MDRate/Coupon:5.00%Matures:10/01/2042,Municipal Security,Purchase,11/30/2023,"$250,001 - $500,000"
Self,--,Washington ST Go VarRate/Coupon:5.00%Matures:02/01/2045,Municipal Security,Purchase,11/29/2023,"$250,001 - $500,000"
Self,--,Williamsburg VA Econ Dev Auth Student HSG Rev William & MaryRate/Coupon:4.375%Matures:07/01/2063,Municipal Security,Purchase,11/29/2023,"$500,001 - $1,000,000"
Self,--,Spotsylvania CNTY VA WTRRate/Coupon:5.00%Matures:12/01/2045,Municipal Security,Purchase,11/28/2023,"$500,001 - $1,000,000"
Self,--,Petersburg VA Unltd TaxRate/Coupon:4.25%Matures:09/01/2053,Municipal Security,Purchase,11/28/2023,"$500,001 - $1,000,000"
Self,--,Fairfax CNTY VA SWR RevRate/Coupon:5.00%Matures:07/15/2044,Municipal Security,Purchase,11/27/2023,"$250,001 - $500,000"
Self,--,Roanoke VA Go Pub ImptRate/Coupon:4.00%Matures:10/01/2043,Municipal Security,Purchase,11/27/2023,"$250,001 - $500,000"
Self,--,Virginia ST Pub SCH AuthRate/Coupon:5.00%Matures:08/01/2040,Municipal Security,Purchase,11/22/2023,"$100,001 - $250,000"
Self,--,University VA Univ RevsRate/Coupon:5.00%Matures:04/01/2042,Municipal Security,Purchase,11/22/2023,"$100,001 - $250,000"
Self,--,Fairfax CNTY VA Pub ImptRate/Coupon:5.00%Matures:10/01/2039,Municipal Security,Purchase,11/21/2023,"$100,001 - $250,000"
Self,--,Arlington CNTY VA Go PubRate/Coupon:5.00%Matures:06/15/2038,Municipal Security,Purchase,11/21/2023,"$500,001 - $1,000,000"
Self,--,Washington ST MTR VehRate/Coupon:5.00%Matures:06/01/2039,Municipal Security,Purchase,11/17/2023,"$100,001 - $250,000"
Self,--,Virginia Port AuthRate/Coupon:5.00%Matures:07/01/2043,Municipal Security,Purchase,11/16/2023,"$250,001 - $500,000"
Self,--,Spotsylvania CNTY VA WTR & SWR SYS RevRate/Coupon:5.00%Matures:12/01/2047,Municipal Security,Purchase,11/16/2023,"$500,001 - $1,000,000"
Self,--,Virginia Comwlth TransnRate/Coupon:4.00%Matures:05/15/2042,Municipal Security,Purchase,11/15/2023,"$100,001 - $250,000"
Self,--,Palm BCH CNTY FL PubRate/Coupon:5.00%Matures:05/01/2038,Municipal Security,Purchase,11/14/2023,"$500,001 - $1,000,000"
Self,--,Virginia ST Re Be 5.00 %Rate/Coupon:5.00%Matures:11/01/2034,Municipal Security,Purchase,11/14/2023,"$50,001 - $100,000"
Self,--,Richmond VA Pub Util RevRate/Coupon:4.00%Matures:01/15/2040,Municipal Security,Purchase,11/14/2023,"$100,001 - $250,000"
