Owner,Ticker,Asset Name,Asset Type,Transaction Type,Transaction Date,Amount
Self,UNH,UnitedHealth Group Incorporated,Stock,Purchase,06/09/2017,"$50,001 - $100,000"
Self,JNJ,Johnson & Johnson,Stock,Sale (Full),06/09/2017,"$50,001 - $100,000"
Self,BFAM,Bright Horizons Family Solutions Inc.,Stock,Purchase,05/30/2017,"$50,001 - $100,000"
Self,AMGN,Amgen Inc.,Stock,Sale (Full),05/30/2017,"$50,001 - $100,000"
Self,UL,Unilever PLC,Stock,Sale (Partial),05/09/2017,"$50,001 - $100,000"
Self,FLR,Fluor Corporation,Stock,Purchase,05/17/2017,"$50,001 - $100,000"
Self,CRM,Salesforce.com; inc.,Stock,Purchase,04/25/2017,"$50,001 - $100,000"
Self,HBI,Hanesbrands Inc.,Stock,Purchase,04/20/2017,"$100,001 - $250,000"
Self,GE,General Electric Company,Stock,Purchase,04/05/2017,"$15,001 - $50,000"
Self,GM,General Motors Company,Stock,Purchase,03/07/2017,"$50,001 - $100,000"
Self,SYF,Synchrony Financial,Stock,Sale (Full),03/02/2017,"$50,001 - $100,000"
Self,BMY,Bristol-Myers Squibb Company,Stock,Sale (Partial),02/28/2017,"$15,001 - $50,000"
Self,XON,Intrexon Corporation,Stock,Purchase,02/16/2017,"$15,001 - $50,000"
Self,AGN,Allergan plc,Stock,Sale (Partial),02/14/2017,"$50,001 - $100,000"
Self,CERN,Cerner Corporation,Stock,Sale (Full),02/10/2017,"$50,001 - $100,000"
Self,SYF,Synchrony Financial,Stock,Sale (Partial),02/01/2017,"$50,001 - $100,000"
Self,BMY,Bristol-Myers Squibb Company,Stock,Purchase,02/01/2017,"$15,001 - $50,000"
Self,CHKP,Check Point Software Technologies Ltd.,Stock,Purchase,01/26/2017,"$50,001 - $100,000"
Self,WFC,Wells Fargo & Company,Stock,Sale (Full),01/19/2017,"$50,001 - $100,000"
Self,UL,Unilever PLC,Stock,Purchase,01/19/2017,"$15,001 - $50,000"
Self,ARW,Arrow Electronics; Inc.,Stock,Sale (Full),01/11/2017,"$50,001 - $100,000"
Self,BUD,Anheuser-Busch InBev SA/NV,Stock,Purchase,01/11/2017,"$50,001 - $100,000"
Self,GILD,Gilead Sciences Inc.,Stock,Purchase,12/15/2016,"$50,001 - $100,000"
Self,--,AGN-Allergan plc,Stock,Purchase,12/15/2016,"$15,001 - $50,000"
Self,CERN,Cerner Corporation,Stock,Purchase,12/01/2016,"$50,001 - $100,000"
Self,CTSH,Cognizant Technology Solutions Corporation,Stock,Sale (Full),11/15/2016,"$15,001 - $50,000"
Self,CSX,CSX Corp.,Stock,Sale (Full),10/12/2016,"$50,001 - $100,000"
Self,AGN,Allergan plc,Stock,Purchase,09/15/2016,"$15,001 - $50,000"
Self,PRGO,Perrigo Company plc,Stock,Sale (Full),08/12/2016,"$50,001 - $100,000"
Self,ESRX,Express Scripts Holding Company,Stock,Sale (Full),08/08/2016,"$50,001 - $100,000"
Self,C,Citigroup Inc.,Stock,Purchase,08/08/2016,"$50,001 - $100,000"
Self,BMY,Bristol-Myers Squibb Company,Stock,Purchase,08/08/2016,"$15,001 - $50,000"
Self,BLK,BlackRock; Inc.,Stock,Sale (Partial),07/21/2016,"$1,001 - $15,000"
Self,BIIB,Biogen Inc.,Stock,Sale (Full),07/21/2016,"$50,001 - $100,000"
Self,AGN,Allergan plc,Stock,Purchase,07/21/2016,"$50,001 - $100,000"
Self,NFX,Newfield Exploration Co.,Stock,Sale (Partial),06/28/2016,"$1,001 - $15,000"
Self,CLR,Continental Resources; Inc.,Stock,Sale (Partial),06/28/2016,"$15,001 - $50,000"
Self,PRGO,Perrigo Company plc,Stock,Purchase,05/23/2016,"$50,001 - $100,000"
Self,BABA,Alibaba Group Holding Limited,Stock,Sale (Full),05/25/2016,"$50,001 - $100,000"
Self,PG,The Procter & Gamble Company,Stock,Sale (Partial),05/17/2016,"$50,001 - $100,000"
Self,CLR,Continental Resources; Inc.,Stock,Sale (Partial),05/12/2016,"$50,001 - $100,000"
Self,SYF,Synchrony Financial,Stock,Purchase,04/21/2016,"$15,001 - $50,000"
Self,C,Citigroup Inc.,Stock,Purchase,04/13/2016,"$50,001 - $100,000"
Self,RRC,Range Resources Corporation,Stock,Sale (Full),03/24/2016,"$50,001 - $100,000"
Self,NFX,Newfield Exploration Co.,Stock,Purchase,03/24/2016,"$50,001 - $100,000"
Self,CTSH,Cognizant Technology Solutions Corporation,Stock,Purchase,03/11/2016,"$50,001 - $100,000"
Self,SWN,Southwestern Energy Company,Stock,Sale (Full),03/04/2016,"$50,001 - $100,000"
Self,SYF,Synchrony Financial,Stock,Purchase,02/24/2016,"$50,001 - $100,000"
Self,GILD,Gilead Sciences Inc.,Stock,Purchase,01/28/2016,"$15,001 - $50,000"
Self,CLR,Continental Resources; Inc.,Stock,Purchase,01/08/2016,"$50,001 - $100,000"
Self,ITC,ITC Holdings Corp.,Stock,Sale (Full),01/08/2016,"$50,001 - $100,000"
Self,CHK,Chesapeake Energy Corporation,Stock,Sale (Full),01/08/2016,"$15,001 - $50,000"
Self,--,FANG,Stock,Sale (Full),12/14/2015,"$50,001 - $100,000"
Self,--,CLR,Stock,Purchase,12/14/2015,"$15,001 - $50,000"
Self,--,CPN,Stock,Sale (Full),12/14/2015,"$50,001 - $100,000"
Self,--,RSPP,Stock,Sale (Full),11/17/2015,"$15,001 - $50,000"
Self,--,SWN,Stock,Purchase,10/28/2015,"$50,001 - $100,000"
Self,--,RRC,Stock,Sale (Partial),10/28/2015,"$1,001 - $15,000"
Self,--,BIIB,Stock,Purchase,10/23/2015,"$1,001 - $15,000"
