Owner,Ticker,Asset Name,Asset Type,Transaction Type,Transaction Date,Amount
Joint,--,Purcell Oklahoma Public Works AuthRate/Coupon:5.0%Matures:03/01/2030,Municipal Security,Purchase,10/04/2023,"$15,001 - $50,000"
Joint,--,Oklahoma Dev Fin Auth HealthRate/Coupon:0.41%Matures:08/15/2031,Municipal Security,Purchase,10/13/2023,"$250,001 - $500,000"
Joint,--,Nevada St Ltd Tax Go Cap Impt BDSRate/Coupon:5.0%Matures:05/01/38,Municipal Security,Purchase,10/25/2023,"$50,001 - $100,000"
Joint,--,NEW MEXICO FIN AUTH ST TRANSN REV REV REF BDSRate/Coupon:5.0%Matures:06/15/2024,Municipal Security,Purchase,10/03/2023,"$50,001 - $100,000"
Joint,--,COOK CNTY ILL CMNTY CONS SCH DIST NO 015 PALATINE GO BDS 2023ARate/Coupon:5.25%Matures:12/15/2039,Municipal Security,Purchase,10/04/2023,"$50,001 - $100,000"
Joint,--,Kaukauna Wis Antic Nts 2023 BRate/Coupon:5.0%Matures:06/01/28,Municipal Security,Purchase,10/04/2023,"$50,001 - $100,000"
Joint,--,FORT LAUDERDALE FLA WTR & SWR REV BDS PROSPECT LAKE WTR TREATMENT 2023Rate/Coupon:5.0%Matures:09/01/38,Municipal Security,Purchase,10/06/2023,"$50,001 - $100,000"
Joint,--,POCONO MTN PA SCH DIST GO NTS 2023Rate/Coupon:4.5%Matures:10/01/2026,Municipal Security,Purchase,10/12/2023,"$50,001 - $100,000"
Joint,ABT,Abbott Laboratories Common Stock,Stock,Purchase,10/03/2023,"$1,001 - $15,000"
Joint,ADBE,Adobe Systems Inc,Stock,Purchase,10/03/2023,"$1,001 - $15,000"
Joint,AMD,Advanced Micro Devices; Inc. - Common Stock,Stock,Purchase,10/03/2023,"$1,001 - $15,000"
Joint,GOOGL,Alphabet Inc. - Class A Common Stock,Stock,Purchase,10/03/2023,"$1,001 - $15,000"
Joint,AMZN,Amazon.com; Inc. - Common Stock,Stock,Purchase,10/03/2023,"$1,001 - $15,000"
Joint,AXP,American Express Company Common Stock,Stock,Purchase,10/03/2023,"$1,001 - $15,000"
Joint,ELV,Elevance Health; Inc. Common Stock,Stock,Purchase,10/03/2023,"$1,001 - $15,000"
Joint,AAPL,Apple Inc. - Common Stock,Stock,Purchase,10/03/2023,"$1,001 - $15,000"
Joint,AMAT,Applied Materials; Inc. - Common Stock,Stock,Purchase,10/03/2023,"$1,001 - $15,000"
Joint,AZO,AutoZone; Inc. Common Stock,Stock,Purchase,10/03/2023,"$1,001 - $15,000"
Joint,BRK.B,Berkshire Hathaway Cl B,Stock,Purchase,10/03/2023,"$1,001 - $15,000"
Joint,BLK,BlackRock; Inc. Common Stock,Stock,Purchase,10/03/2023,"$1,001 - $15,000"
Joint,BSX,Boston Scientific Corporation Common Stock,Stock,Purchase,10/03/2023,"$1,001 - $15,000"
Joint,CSX,CSX Corporation - Common Stock,Stock,Purchase,10/03/2023,"$1,001 - $15,000"
Joint,CAT,Caterpillar; Inc. Common Stock,Stock,Purchase,10/03/2023,"$1,001 - $15,000"
Joint,CVX,Chevron Corporation Common Stock,Stock,Purchase,10/03/2023,"$1,001 - $15,000"
Joint,CMG,Chipotle Mexican Grill,Stock,Purchase,10/03/2023,"$1,001 - $15,000"
Joint,KO,Coca-Cola Company (The) Common Stock,Stock,Purchase,10/03/2023,"$1,001 - $15,000"
Joint,CMCSA,Comcast Corporation - Class A Common Stock,Stock,Purchase,10/03/2023,"$1,001 - $15,000"
Joint,COP,ConocoPhillips Common Stock,Stock,Purchase,10/03/2023,"$1,001 - $15,000"
Joint,STZ,Constellation Brands Inc,Stock,Purchase,10/03/2023,"$1,001 - $15,000"
Joint,COST,Costco Wholesale Corporation - Common Stock,Stock,Purchase,10/03/2023,"$1,001 - $15,000"
Joint,DE,Deere & Company Common Stock,Stock,Purchase,10/03/2023,"$1,001 - $15,000"
Joint,EW,Edwards Lifesciences Corporation Common Stock,Stock,Purchase,10/03/2023,"$1,001 - $15,000"
Joint,EMR,Emerson Electric Company,Stock,Purchase,10/03/2023,"$1,001 - $15,000"
Joint,META,Meta Platforms; Inc. - Class A Common Stock,Stock,Purchase,10/03/2023,"$1,001 - $15,000"
Joint,FI,Fiserv; Inc. Common Stock,Stock,Purchase,10/03/2023,"$1,001 - $15,000"
Joint,GS,Goldman Sachs Group; Inc. (The) Common Stock,Stock,Purchase,10/03/2023,"$1,001 - $15,000"
Joint,HLT,Hilton Worldwide Holdings Inc. Common Stock,Stock,Purchase,10/03/2023,"$1,001 - $15,000"
Joint,HD,Home Depot; Inc. (The) Common Stock,Stock,Purchase,10/03/2023,"$1,001 - $15,000"
Joint,HON,Honeywell International Inc. - Common Stock,Stock,Purchase,10/03/2023,"$1,001 - $15,000"
Joint,ICE,Intercontinental Exchange Inc. Common Stock,Stock,Purchase,10/03/2023,"$1,001 - $15,000"
Joint,JPM,JP Morgan Chase & Co. Common Stock,Stock,Purchase,10/03/2023,"$1,001 - $15,000"
Joint,LRCX,Lam Research Corporation - Common Stock,Stock,Purchase,10/03/2023,"$1,001 - $15,000"
Joint,LLY,Eli Lilly and Company Common Stock,Stock,Purchase,10/03/2023,"$1,001 - $15,000"
Joint,MA,Mastercard Inc,Stock,Purchase,10/03/2023,"$1,001 - $15,000"
Joint,MSFT,Microsoft Corporation - Common Stock,Stock,Purchase,10/03/2023,"$1,001 - $15,000"
Joint,NKE,Nike Inc,Stock,Purchase,10/03/2023,"$1,001 - $15,000"
Joint,NVDA,NVIDIA Corporation - Common Stock,Stock,Purchase,10/03/2023,"$1,001 - $15,000"
Joint,PANW,Palo Alto Networks; Inc. - Common Stock,Stock,Purchase,10/03/2023,"$1,001 - $15,000"
Joint,PEP,PepsiCo; Inc. - Common Stock,Stock,Purchase,10/03/2023,"$1,001 - $15,000"
Joint,PG,Procter & Gamble Company,Stock,Purchase,10/03/2023,"$1,001 - $15,000"
Joint,RTX,RTX Corporation Common Stock,Stock,Purchase,10/03/2023,"$1,001 - $15,000"
Joint,SPGI,S&P Global Inc. Common Stock,Stock,Purchase,10/03/2023,"$1,001 - $15,000"
Joint,CRM,Salesforce; Inc. Common Stock,Stock,Purchase,10/03/2023,"$1,001 - $15,000"
Joint,SHW,Sherwin-Williams Company (The) Common Stock,Stock,Purchase,10/03/2023,"$1,001 - $15,000"
Joint,SBUX,Starbucks Corporation - Common Stock,Stock,Purchase,10/03/2023,"$1,001 - $15,000"
Joint,--,T-Mobile US; Inc. - Common Stock,Stock,Purchase,10/03/2023,"$1,001 - $15,000"
