Owner,Ticker,Asset Name,Asset Type,Transaction Type,Transaction Date,Amount
Self,--,Sunoco Logistics NTS B/ERate/Coupon:3.450%Matures:01/15/2023,Corporate Bond,Purchase,08/01/2016,"$1,001 - $15,000"
Self,--,WEST MIFFLIN PA RFDGRate/Coupon:2.875%Matures:10/01/2035,Municipal Security,Purchase,07/05/2016,"$1,001 - $15,000"
Self,CPGX,Columbia Pipeline Group; Inc.,Stock,Sale (Full),05/24/2016,"$1,001 - $15,000"
Self,IVZ,Invesco Ltd.,Stock,Purchase,05/24/2016,"$1,001 - $15,000"
Self,--,CHIPPEWA OHIO LOC SCH DIST CLASSROOM FACS & SCH IMPT-SER 1 OHIO ST AID INTERCEPT PROGRate/Coupon:3.00%Matures:11/01/2042,Municipal Security,Purchase,05/03/2016,"$1,001 - $15,000"
Self,--,GRAND VALLEY MICH ST UNIV REV RFDG-SER ARate/Coupon:3.00%Matures:12/01/2031,Municipal Security,Purchase,04/06/2016,"$1,001 - $15,000"
Self,--,PARCHMENT MICH SCH DIST RFDG-SER A MICHIGAN SCHOOL BOND LOAN FUND (Q-SBLF)Rate/Coupon:3.25%Matures:05/01/2034,Municipal Security,Purchase,03/22/2016,"$1,001 - $15,000"
Self,--,OAKLAND MICH SCHS INTER SCH DISTRate/Coupon:3.125%Matures:05/01/2034,Municipal Security,Purchase,03/22/2016,"$1,001 - $15,000"
Self,--,CARMAN-AINSWORTH CMNTY SCH DIST MICH RFDGRate/Coupon:3.00%Matures:05/01/2027,Municipal Security,Purchase,03/02/2016,"$1,001 - $15,000"
Self,--,LINCOLN NATL CORP B/ERate/Coupon:3.350%Matures:03/09/2025,Corporate Bond,Purchase,03/02/2016,"$1,001 - $15,000"
Self,--,CIGNA CORP B/ERate/Coupon:3.250%Matures:04/15/2025,Corporate Bond,Purchase,03/02/2016,"$1,001 - $15,000"
Self,--,WASHOE CNTY NEV SCH DIST RFDG-SCH IMPT-SER ARate/Coupon:3.125%Matures:06/01/2036,Municipal Security,Purchase,01/25/2016,"$1,001 - $15,000"
Self,--,CELINA TEX INDPT SCH DIST RFDG-SCH BLDG PERMANENT SCHOOL FUND GUARANTYRate/Coupon:3.00%Matures:08/15/2037,Municipal Security,Purchase,01/25/2016,"$1,001 - $15,000"
Self,--,ABBVIE INC NTS B/ERate/Coupon:2.900%Matures:11/06/2022,Corporate Bond,Purchase,01/25/2016,"$15,001 - $50,000"
Self,--,MONSANTO CO B/ERate/Coupon:3.375%Matures:07/15/2024,Corporate Bond,Purchase,01/26/2016,"$1,001 - $15,000"
Self,WPC,W. P. Carey Inc.,Stock,Purchase,01/26/2016,"$1,001 - $15,000"
Self,NUE,Nucor Corporation,Stock,Purchase,01/26/2016,"$1,001 - $15,000"
Self,--,PLYMOUTH-CANTON MICH CMNTY SCH DIST SCH BLDG & SITE-SER BRate/Coupon:3.25%Matures:05/01/2030,Municipal Security,Purchase,11/24/2015,"$15,001 - $50,000"
Self,--,BBT - BB&T CORP,Stock,Purchase,11/25/2015,"$1,001 - $15,000"
Self,--,TEXAS INSTRUMENTS INCRate/Coupon:1.750%Matures:05/01/2020,Corporate Bond,Purchase,11/24/2015,"$1,001 - $15,000"
Self,--,BOEING CO B/ERate/Coupon:1.650%Matures:10/30/2020,Corporate Bond,Purchase,11/24/2015,"$1,001 - $15,000"
Self,--,E I DU PONT DE NEMOURSRate/Coupon:2.800%Matures:02/15/2023,Corporate Bond,Purchase,11/25/2015,"$1,001 - $15,000"
Self,--,UTX - UNTD TECHNOLOGIES CORP,Stock,Purchase,11/25/2015,"$1,001 - $15,000"
Spouse,--,JWN- NORDSTROM INC,Stock,Purchase,11/25/2015,"$1,001 - $15,000"
Self,--,PALL CORP COMMON STOCK,Stock,Sale (Full),08/31/2015,"$15,001 - $50,000"
Self,IVZ,Invesco Ltd. (NYSE),Stock,Purchase,09/10/2015,"$1,001 - $15,000"
Self,ABBV,AbbVie Inc. (NYSE),Stock,Purchase,09/10/2015,"$1,001 - $15,000"
