Owner,Ticker,Asset Name,Asset Type,Transaction Type,Transaction Date,Amount
Joint,GLW,Corning Inc. (NYSE),Stock,Purchase,09/01/2015,"$1,001 - $15,000"
Joint,CIT,CIT Group Inc. (NYSE),Stock,Sale (Partial),08/31/2015,"$1,001 - $15,000"
Joint,BK,The Bank of New York Mellon Corporation (NYSE),Stock,Sale (Partial),08/31/2015,"$1,001 - $15,000"
Joint,DVN,Devon Energy Corporation (NYSE),Stock,Purchase,08/31/2015,"$1,001 - $15,000"
Joint,BAX,Baxter International Inc. (NYSE),Stock,Purchase,08/28/2015,"$1,001 - $15,000"
Joint,CIT,CIT Group Inc. (NYSE),Stock,Sale (Partial),08/28/2015,"$1,001 - $15,000"
Joint,GLW,Corning Inc. (NYSE),Stock,Purchase,08/28/2015,"$1,001 - $15,000"
Joint,AAN,Aaron's; Inc. (NYSE),Stock,Sale (Partial),08/27/2015,"$1,001 - $15,000"
Joint,CIT,CIT Group Inc. (NYSE),Stock,Sale (Partial),08/27/2015,"$1,001 - $15,000"
Joint,BAX,Baxter International Inc. (NYSE),Stock,Purchase,08/27/2015,"$1,001 - $15,000"
Joint,BAX,Baxter International Inc. (NYSE),Stock,Purchase,08/27/2015,"$1,001 - $15,000"
Joint,DVN,Devon Energy Corporation (NYSE),Stock,Purchase,08/27/2015,"$1,001 - $15,000"
Joint,GLW,Corning Inc. (NYSE),Stock,Purchase,08/27/2015,"$1,001 - $15,000"
Joint,CIT,CIT Group Inc. (NYSE),Stock,Sale (Partial),08/26/2015,"$1,001 - $15,000"
Joint,BAX,Baxter International Inc. (NYSE),Stock,Purchase,08/26/2015,"$1,001 - $15,000"
Joint,PG,The Procter & Gamble Company (NYSE),Stock,Purchase,08/25/2015,"$15,001 - $50,000"
Joint,CIT,CIT Group Inc. (NYSE),Stock,Sale (Partial),08/25/2015,"$1,001 - $15,000"
Joint,BAX,Baxter International Inc. (NYSE),Stock,Purchase,08/25/2015,"$1,001 - $15,000"
Joint,DE,Deere & Company (NYSE),Stock,Sale (Partial),08/25/2015,"$1,001 - $15,000"
Joint,AAN,Aaron's; Inc. (NYSE),Stock,Sale (Partial),08/25/2015,"$1,001 - $15,000"
Joint,QCOM,QUALCOMM Incorporated (NASDAQ),Stock,Purchase,08/24/2015,"$1,001 - $15,000"
Joint,IP,International Paper Company (NYSE),Stock,Purchase,08/24/2015,"$15,001 - $50,000"
Joint,PSX,Phillips 66 (NYSE),Stock,Purchase,08/24/2015,"$1,001 - $15,000"
Joint,KMI,Kinder Morgan; Inc. (NYSE),Stock,Purchase,08/24/2015,"$15,001 - $50,000"
Joint,SBUX,Starbucks Corporation (NASDAQ),Stock,Purchase,08/24/2015,"$15,001 - $50,000"
Joint,BAX,Baxter International Inc. (NYSE),Stock,Purchase,08/24/2015,"$1,001 - $15,000"
Joint,CIT,CIT Group Inc. (NYSE),Stock,Sale (Partial),08/24/2015,"$1,001 - $15,000"
Joint,DISCA,Discovery Communications; Inc. (NASDAQ),Stock,Purchase,08/21/2015,"$1,001 - $15,000"
Joint,BAX,Baxter International Inc. (NYSE),Stock,Purchase,08/21/2015,"$1,001 - $15,000"
Joint,CIT,CIT Group Inc. (NYSE),Stock,Sale (Partial),08/21/2015,"$1,001 - $15,000"
Joint,BAX,Baxter International Inc. (NYSE),Stock,Purchase,08/21/2015,"$1,001 - $15,000"
Joint,CBS,CBS Corporation (NYSE),Stock,Purchase,08/20/2015,"$1,001 - $15,000"
Joint,BAX,Baxter International Inc. (NYSE),Stock,Purchase,08/20/2015,"$15,001 - $50,000"
Joint,DISCA,Discovery Communications; Inc. (NASDAQ),Stock,Purchase,08/20/2015,"$1,001 - $15,000"
Joint,DE,Deere & Company (NYSE),Stock,Sale (Partial),08/20/2015,"$1,001 - $15,000"
Joint,DISCA,Discovery Communications; Inc. (NASDAQ),Stock,Purchase,08/20/2015,"$1,001 - $15,000"
Joint,BAX,Baxter International Inc. (NYSE),Stock,Purchase,08/19/2015,"$1,001 - $15,000"
Joint,GPK,Graphic Packaging Holding Company (NYSE),Stock,Sale (Partial),08/17/2015,"$50,001 - $100,000"
Joint,LNT,Alliant Energy Corporation (NYSE),Stock,Sale (Partial),08/17/2015,"$100,001 - $250,000"
Joint,LNT,Alliant Energy Corporation (NYSE),Stock,Sale (Partial),08/14/2015,"$100,001 - $250,000"
Joint,LNT,Alliant Energy Corporation (NYSE),Stock,Sale (Partial),08/13/2015,"$100,001 - $250,000"
Joint,LNT,Alliant Energy Corporation (NYSE),Stock,Sale (Partial),08/12/2015,"$250,001 - $500,000"
Joint,BAX,Baxter International Inc. (NYSE),Stock,Purchase,08/12/2015,"$1,001 - $15,000"
Joint,DISCA,Discovery Communications; Inc. (NASDAQ),Stock,Purchase,08/12/2015,"$1,001 - $15,000"
Joint,AAN,Aaron's; Inc. (NYSE),Stock,Sale (Partial),08/12/2015,"$1,001 - $15,000"
Joint,AAN,Aaron's; Inc. (NYSE),Stock,Sale (Partial),08/11/2015,"$1,001 - $15,000"
Joint,GPK,Graphic Packaging Holding Company (NYSE),Stock,Sale (Partial),08/10/2015,"$15,001 - $50,000"
Joint,BAX,Baxter International Inc. (NYSE),Stock,Purchase,08/10/2015,"$1,001 - $15,000"
Joint,PAA,Plains All American Pipeline; L.P. (NYSE),Stock,Sale (Partial),08/07/2015,"$1,001 - $15,000"
Joint,XOM,Exxon Mobil Corporation (NYSE),Stock,Purchase,08/07/2015,"$1,001 - $15,000"
Joint,LQDT,Liquidity Services; Inc. (NASDAQ),Stock,Sale (Partial),08/07/2015,"$1,001 - $15,000"
Joint,LQDT,Liquidity Services; Inc. (NASDAQ),Stock,Sale (Partial),08/07/2015,"$1,001 - $15,000"
Joint,PAA,Plains All American Pipeline; L.P. (NYSE),Stock,Sale (Partial),08/06/2015,"$1,001 - $15,000"
Joint,PAA,Plains All American Pipeline; L.P. (NYSE),Stock,Sale (Partial),08/06/2015,"$1,001 - $15,000"
Joint,PAA,Plains All American Pipeline; L.P. (NYSE),Stock,Sale (Partial),08/06/2015,"$1,001 - $15,000"
Joint,FOX,Twenty-First Century Fox; Inc. (NASDAQ),Stock,Purchase,08/06/2015,"$15,001 - $50,000"
Joint,DISCA,Discovery Communications; Inc. (NASDAQ),Stock,Purchase,08/06/2015,"$1,001 - $15,000"
Joint,DISCA,Discovery Communications; Inc. (NASDAQ),Stock,Purchase,08/06/2015,"$1,001 - $15,000"
Joint,DISCA,Discovery Communications; Inc. (NASDAQ),Stock,Purchase,08/06/2015,"$1,001 - $15,000"
