Owner,Ticker,Asset Name,Asset Type,Transaction Type,Transaction Date,Amount
Joint,--,United States Treasury NoteCompany:United States Treasury Note,Other Securities,Purchase,12/31/2015,"$15,001 - $50,000"
Joint,--,PFS,Stock,Sale (Partial),10/28/2015,"$1,001 - $15,000"
Joint,--,ESV,Stock,Sale (Full),11/23/2015,"$1,001 - $15,000"
Joint,CVX,Chevron Corporation (NYSE),Stock,Purchase,12/31/2014,"$15,001 - $50,000"
Joint,LINE,Linn Energy; LLC (NASDAQ),Stock,Sale (Full),04/29/2014,"$1,001 - $15,000"
Self,PFS,Provident Financial Services; Inc. (NYSE),Stock,Sale (Full),02/11/2015,"$15,001 - $50,000"
Self,T,AT&T; Inc. (NYSE),Stock,Sale (Full),02/13/2015,"$15,001 - $50,000"
Joint,ESV,Ensco plc (NYSE),Stock,Sale (Partial),02/24/2015,"$1,001 - $15,000"
Spouse,EEM,iShares MSCI Emerging Markets (NYSEArca),Stock,Purchase,02/27/2015,"$1,001 - $15,000"
Spouse,XLU,Utilities Select Sector SPDR ETF (NYSEArca),Stock,Sale (Full),02/27/2015,"$1,001 - $15,000"
Spouse,XLV,Health Care Select Sector SPDR ETF (NYSEArca),Stock,Purchase,01/30/2015,"$1,001 - $15,000"
Spouse,XLU,Utilities Select Sector SPDR ETF (NYSEArca),Stock,Purchase,01/30/2015,"$1,001 - $15,000"
Spouse,SPY,SPDR S&P 500 ETF (NYSEArca),Stock,Sale (Full),01/30/2015,"$15,001 - $50,000"
Joint,SHY,iShares 1-3 Year Treasury Bond (NYSEArca),Stock,Purchase,01/05/2015,"$15,001 - $50,000"
Joint,PCY,PowerShares Emerging Markets Sov Dbt ETF (NYSEArca),Stock,Sale (Full),01/05/2015,"$15,001 - $50,000"
Joint,--,GLD,Stock,Purchase,01/05/2016,"$1,001 - $15,000"
Joint,CVX,Chevron Corporation,Stock,Sale (Full),08/03/2016,"$15,001 - $50,000"
Joint,PG,The Procter & Gamble Company,Stock,Sale (Partial),06/09/2016,"$15,001 - $50,000"
Joint,PEY,PowerShares High Yld Eq Div Achiev ETF,Stock,Sale (Partial),09/13/2016,"$15,001 - $50,000"
Joint,--,BUNT-DB 3x German Bund Futures ETN,Stock,Sale (Full),09/20/2016,"$1,001 - $15,000"
Joint,--,PFS-Provident Financial Services; Inc.,Stock,Sale (Partial),11/28/2016,"$15,001 - $50,000"
Joint,PFS,Provident Financial Services; Inc.,Stock,Sale (Partial),11/22/2016,"$15,001 - $50,000"
Joint,PG,The Procter & Gamble Company,Stock,Sale (Partial),06/14/2016,"$15,001 - $50,000"
Joint,--,Nordea Bank AB,Stock,Sale (Full),06/14/2016,"$15,001 - $50,000"
Joint,--,PUT Standard & Poors Dep Rec at 180,Stock,Sale (Partial),02/11/2016,"$1,001 - $15,000"
Joint,--,PFS,Stock,Sale (Partial),09/14/2015,"$15,001 - $50,000"
Joint,--,PFS,Stock,Sale (Partial),09/15/2015,"$15,001 - $50,000"
Joint,--,PFS,Stock,Sale (Partial),09/25/2015,"$15,001 - $50,000"
Joint,--,PFS,Stock,Sale (Partial),10/23/2015,"$1,001 - $15,000"
Joint,PFS,Provident Financial Services; Inc. (NYSE),Stock,Sale (Partial),08/07/2015,"$15,001 - $50,000"
Joint,CVX,Chevron Corporation (NYSE),Stock,Purchase,08/07/2015,"$1,001 - $15,000"
Joint,PFS,Provident Financial Services; Inc. (NYSE),Stock,Sale (Partial),08/10/2015,"$1,001 - $15,000"
Joint,PFS,Provident Financial Services; Inc. (NYSE),Stock,Sale (Partial),08/31/2015,"$15,001 - $50,000"
Joint,PFS,Provident Financial Services; Inc. (NYSE),Stock,Sale (Partial),09/17/2015,"$15,001 - $50,000"
Joint,PFS,Provident Financial Services; Inc. (NYSE),Stock,Sale (Partial),09/18/2015,"$15,001 - $50,000"
Self,IJH,iShares Core S&P Mid-Cap (NYSEArca),,Sale (Partial),09/04/2014,"$1,001 - $15,000"
Self,RSP,Guggenheim S&P 500 Equal Weight ETF (NYSEArca),,Purchase,09/04/2014,"$1,001 - $15,000"
Joint,IDV,iShares International Select Dividend (NYSEArca),Stock,Sale (Partial),09/02/2014,"$15,001 - $50,000"
Joint,IXP,iShares Global Telecom (NYSEArca),Stock,Purchase,09/02/2014,"$15,001 - $50,000"
Joint,SDY,SPDR S&P Dividend ETF (NYSEArca),Stock,Purchase,09/02/2014,"$15,001 - $50,000"
Joint,AMLP,Alerian MLP ETF (NYSEArca),Stock,Purchase,09/02/2014,"$1,001 - $15,000"
Joint,DWX,SPDR S&P International Dividend ETF (NYSEArca),Stock,Sale (Partial),09/02/2014,"$15,001 - $50,000"
Spouse,ILF,iShares Latin America 40 (NYSEArca),Stock,Purchase,09/02/2014,"$1,001 - $15,000"
Spouse,EPP,iShares MSCI Pacific ex Japan (NYSEArca),Stock,Sale (Partial),09/02/2014,"$1,001 - $15,000"
Joint,PFS,Provident Financial Services; Inc. (NYSE),Stock,Sale (Partial),12/17/2014,"$1,001 - $15,000"
Joint,T,AT&T; Inc. (NYSE),Stock,Purchase,12/18/2014,"$15,001 - $50,000"
Joint,PFS,Provident Financial Services; Inc. (NYSE),Stock,Sale (Partial),12/18/2014,"$1,001 - $15,000"
Joint,ESV,Ensco plc (NYSE),Stock,Purchase,12/18/2014,"$15,001 - $50,000"
