Owner,Ticker,Asset Name,Asset Type,Transaction Type,Transaction Date,Amount
Self,--,Westbrand; Inc. stockCompany:Westbrand; Inc. (Minot; ND)Description:Bank holding company of First Western Bank,Non-Public Stock,Purchase,10/03/2019,"$15,001 - $50,000"
Self,NFLX,Netflix; Inc.,Stock,Purchase,09/24/2019,"$50,001 - $100,000"
Self,KTB,Kontoor Brands; Inc.,Stock,Purchase,09/24/2019,"$15,001 - $50,000"
Self,DOW,Dow Inc.,Stock,Purchase,08/22/2019,"$50,001 - $100,000"
Self,CVS,CVS Health Corporation,Stock,Sale (Full),07/23/2019,"$50,001 - $100,000"
Self,UPS,United Parcel Service; Inc.,Stock,Sale (Full),07/23/2019,"$100,001 - $250,000"
Self,BSTZ,BlackRock Science and Technology Trust II,Stock,Purchase,06/26/2019,"$100,001 - $250,000"
Self,CE,Celanese Corporation,Stock,Purchase,05/30/2019,"$50,001 - $100,000"
Self,DOW,Dow Inc.,Stock,Purchase,05/30/2019,"$50,001 - $100,000"
Spouse,WTW,Weight Watchers International; Inc.,Stock,Purchase,12/21/2017,"$1,001 - $15,000"
Spouse,WTW,Weight Watchers International; Inc.,Stock,Purchase,12/21/2017,"$1,001 - $15,000"
Spouse,WTW,Weight Watchers International; Inc.,Stock,Sale (Full),01/19/2018,"$15,001 - $50,000"
Spouse,WTW,Weight Watchers International; Inc.,Stock,Purchase,11/07/2018,"$15,001 - $50,000"
Self,KDP,Keurig Dr Pepper Inc.,Stock,Purchase,04/25/2019,"$15,001 - $50,000"
Self,--,Westbrand; Inc.Company:Westbrand; Inc. (Minot; North Dakota)Description:Bank holding company of First Western Bank,Non-Public Stock,Purchase,04/09/2019,"$15,001 - $50,000"
Self,XSLV,Invesco S&P SmallCap Low Volatility ETF,Stock,Purchase,03/08/2019,"$50,001 - $100,000"
Self,PRNHX,T. Rowe Price New Horizons,Stock,Purchase,03/22/2019,"$50,001 - $100,000"
Self,FLMVX,JPMorgan Mid Cap Value L,Stock,Purchase,03/22/2019,"$50,001 - $100,000"
Self,FCNTX,Fidelity Contrafund,Stock,Purchase,03/22/2019,"$50,001 - $100,000"
Self,TGT,Target Corporation,Stock,Purchase,03/22/2019,"$50,001 - $100,000"
Self,MET,MetLife; Inc.,Stock,Purchase,03/22/2019,"$50,001 - $100,000"
Self,IVZ,Invesco Ltd.,Stock,Purchase,03/22/2019,"$50,001 - $100,000"
Self,KDP,Keurig Dr Pepper Inc.,Stock,Purchase,03/22/2019,"$50,001 - $100,000"
Self,CCI,Crown Castle International Corp. (REIT),Stock,Purchase,03/22/2019,"$50,001 - $100,000"
Self,XSLV,Invesco S&P SmallCap Low Volatility ETF,Other Securities,Purchase,03/08/2019,"$50,001 - $100,000"
Self,LYB,LyondellBasell Industries N.V.,Stock,Purchase,02/27/2019,"$50,001 - $100,000"
Self,AAPL,Apple Inc.,Stock,Purchase,01/04/2019,"$50,001 - $100,000"
Self,WTW,Weight Watchers International; Inc.,Stock,Sale (Partial),12/27/2018,"$15,001 - $50,000"
Self,DWDP,DowDuPont Inc.,Stock,Sale (Full),12/27/2018,"$50,001 - $100,000"
Self,TAP,Molson Coors Brewing Company,Stock,Sale (Full),12/27/2018,"$100,001 - $250,000"
Self,IVZ,Invesco Ltd.,Stock,Sale (Partial),12/27/2018,"$15,001 - $50,000"
Self,BUD,Anheuser-Busch InBev SA/NV,Stock,Sale (Full),12/27/2018,"$50,001 - $100,000"
Self,T,AT&T Inc.,Stock,Sale (Partial),12/27/2018,"$15,001 - $50,000"
Self,FDX,FedEx Corporation,Stock,Sale (Full),12/27/2018,"$15,001 - $50,000"
Self,BX,The Blackstone Group L.P.Company:The Blackstone Group L.P.Description:Publicly Traded Partnership,Other Securities,Purchase,12/27/2018,"$100,001 - $250,000"
Self,--,Westbrand; Inc.Company:Westbrand; Inc. (Minot; North Dakota)Description:Bank holding company of First Western Bank,Non-Public Stock,Purchase,10/15/2018,"$1,001 - $15,000"
Self,FDX,FedEx Corporation,Stock,Purchase,09/19/2018,"$50,001 - $100,000"
Self,CAT,Caterpillar Inc.,Stock,Purchase,08/03/2018,"$50,001 - $100,000"
Self,WTW,Weight Watchers International; Inc.,Stock,Purchase,07/26/2018,"$100,001 - $250,000"
Self,--,Westbrand; Inc.Company:Westbrand; Inc. (Minot; North Dakota)Description:Bank holding company of First Western Bank,Non-Public Stock,Purchase,07/25/2018,"$15,001 - $50,000"
Self,T,AT&T Inc.,Stock,Purchase,06/27/2018,"$50,001 - $100,000"
Self,MET,MetLife; Inc.,Stock,Purchase,06/07/2018,"$50,001 - $100,000"
Self,CVS,CVS Health Corporation,Stock,Purchase,06/07/2018,"$50,001 - $100,000"
Self,AMZN,Amazon.com; Inc.,Stock,Purchase,06/01/2018,"$50,001 - $100,000"
Self,T,AT&T Inc.,Stock,Sale (Partial),05/23/2018,"$50,001 - $100,000"
Self,GIS,General Mills; Inc.,Stock,Sale (Partial),05/23/2018,"$50,001 - $100,000"
Self,IBM,International Business Machines Corporation,Stock,Purchase,04/18/2018,"$50,001 - $100,000"
Self,DWDP,DowDuPont Inc.,Stock,Purchase,03/27/2018,"$50,001 - $100,000"
Self,UPS,United Parcel Service; Inc.,Stock,Purchase,03/27/2018,"$50,001 - $100,000"
Self,DWDP,DowDuPont Inc.,Stock,Purchase,03/05/2018,"$50,001 - $100,000"
Self,WMT,Walmart Inc.,Stock,Purchase,03/05/2018,"$50,001 - $100,000"
Self,CAT,Caterpillar Inc.,Stock,Purchase,03/05/2018,"$50,001 - $100,000"
Self,WTW,Weight Watchers International; Inc.,Stock,Purchase,02/20/2018,"$100,001 - $250,000"
Self,WMT,Walmart Inc.,Stock,Purchase,02/20/2018,"$100,001 - $250,000"
Self,WTW,Weight Watchers International; Inc.,Stock,Sale (Full),02/05/2018,"$250,001 - $500,000"
Self,JETS,US Global Jets ETF,Stock,Purchase,01/24/2018,"$50,001 - $100,000"
Self,AMZN,Amazon.com; Inc.,Stock,Purchase,12/29/2017,"$50,001 - $100,000"
Self,AVGO,Broadcom Limited,Stock,Purchase,12/29/2017,"$100,001 - $250,000"
Self,NGG,National Grid plc,Stock,Sale (Full),09/21/2017,"$100,001 - $250,000"
Self,QCOM,QUALCOMM Incorporated,Stock,Sale (Full),09/21/2017,"$100,001 - $250,000"
Self,IBM,International Business Machines Corporation,Stock,Sale (Full),09/21/2017,"$15,001 - $50,000"
Self,DPS,Dr Pepper Snapple Group; Inc.,Stock,Purchase,07/26/2017,"$100,001 - $250,000"
Self,--,WESTBRAND; INC. STOCKCompany:WESTBRAND; INC. (MINOT; NORTH DAKOTA)Description:BANK HOLDING COMPANY OF FIRST WESTERN BANK,Non-Public Stock,Purchase,07/25/2017,"$500,001 - $1,000,000"
Self,--,WESTBRAND; INC. BANK HOLDING COMPANY STOCKCompany:WESTBRAND; INC. (MINOT; NORTH DAKOTA)Description:BANK HOLDING COMPANY OF FIRST WESTERN BANK,Non-Public Stock,Purchase,07/19/2017,"$100,001 - $250,000"
Self,FB,Facebook; Inc.,Stock,Purchase,05/17/2017,"$50,001 - $100,000"
Self,LYB,LyondellBasell Industries N.V.,Stock,Purchase,05/17/2017,"$50,001 - $100,000"
Self,WTW,Weight Watchers International; Inc.,Stock,Purchase,05/15/2017,"$50,001 - $100,000"
Self,F,Ford Motor Company,Stock,Purchase,05/15/2017,"$100,001 - $250,000"
