Owner,Ticker,Asset Name,Asset Type,Transaction Type,Transaction Date,Amount
Joint,MRO,Marathon Oil Corporation Common StockOption Type: Short SaleStrike price:$23.00Expires:04/21/2023,Stock Option,Sale (Full),10/04/2022,"$1,001 - $15,000"
Joint,OXY,Occidental Petroleum Corporation Common StockOption Type: Short SaleStrike price:$60.00Expires:05/19/2023,Stock Option,Sale (Full),10/04/2022,"$1,001 - $15,000"
Joint,OXY,Occidental Petroleum Corporation Common StockOption Type: Short SaleStrike price:$60.00Expires:05/19/2023,Stock Option,Sale (Full),10/04/2022,"$1,001 - $15,000"
Joint,OXY,Occidental Petroleum Corporation Common StockOption Type: Short SaleStrike price:$60.00Expires:05/19/2023,Stock Option,Sale (Full),10/04/2022,"$1,001 - $15,000"
Joint,OXY,Occidental Petroleum Corporation Common StockOption Type: Short SaleStrike price:$60.00Expires:05/19/2023,Stock Option,Purchase,10/04/2022,"$1,001 - $15,000"
Self,FTBFX,Fidelity Total Bond,Stock,Sale (Full),10/25/2022,"$15,001 - $50,000"
Joint,--,Verizon Communications Inc. Common Stock,Stock,Sale (Full),10/25/2022,"$15,001 - $50,000"
Joint,--,SIEGY,Stock,Sale (Full),10/25/2022,"$15,001 - $50,000"
Joint,FDX,FedEx Corporation Common Stock,Stock,Sale (Full),10/25/2022,"$1,001 - $15,000"
Self,--,Feb 23 CME Cattle,Commodities/Futures Contract,Purchase,10/03/2022,"$1,001 - $15,000"
Joint,MSFT,Microsoft Corporation - Common StockOption Type: Short SaleStrike price:$265.00Expires:04/21/2023,Stock Option,Sale (Partial),09/20/2022,"$1,001 - $15,000"
Joint,X,United States Steel Corporation Common StockOption Type: Short SaleStrike price:$24.00Expires:04/21/2023,Stock Option,Sale (Partial),09/20/2022,"$1,001 - $15,000"
Joint,X,United States Steel Corporation Common Stock,Stock,Purchase,09/19/2022,"$100,001 - $250,000"
Joint,MSFT,Microsoft Corporation - Common Stock,Stock,Purchase,09/19/2022,"$250,001 - $500,000"
Joint,ARKK,Ark Innovation ETF,Stock,Purchase,09/19/2022,"$1,001 - $15,000"
Joint,F,Ford Motor Company Common StockOption Type: Short SaleStrike price:$17.00Expires:06/16/2023,Stock Option,Sale (Full),09/12/2022,"$15,001 - $50,000"
Joint,F,Ford Motor Company Common StockOption Type: PutStrike price:$17.00Expires:09/16/2022,Stock Option,Purchase,09/12/2022,"$1,001 - $15,000"
Joint,F,Ford Motor Company Common StockOption Type: PutStrike price:$17.00Expires:09/16/2022,Stock Option,Purchase,09/12/2022,"$1,001 - $15,000"
Joint,ECOM,ChannelAdvisor Corporation Common Stock,Stock,Sale (Full),09/07/2022,"$500,001 - $1,000,000"
Joint,ARKK,Ark Innovation ETF,Stock,Purchase,09/07/2022,"$50,001 - $100,000"
Joint,NU,Nu Holdings Ltd. Class A Ordinary Shares,Stock,Purchase,09/06/2022,"$1,001 - $15,000"
Self,--,Call DEC 22 CBT Corn,Commodities/Futures Contract,Sale (Full),09/07/2022,"$1,001 - $15,000"
Self,IVV,iShares Core S&P 500 ETF,Stock,Sale (Full),08/01/2022,"$15,001 - $50,000"
Self,EFAV,iShares MSCI EAFE Min Vol Factor ETF,Stock,Sale (Full),08/01/2022,"$15,001 - $50,000"
