Owner,Ticker,Asset Name,Asset Type,Transaction Type,Transaction Date,Amount
Spouse,RHHBY,Roche Holding AG,Stock,Sale (Full),03/02/2017,"$15,001 - $50,000"
Spouse,GILD,Gilead Sciences; Inc.,Stock,Sale (Full),03/02/2017,"$1,001 - $15,000"
Spouse,DHR,Danaher Corporation,Stock,Purchase,03/02/2017,"$15,001 - $50,000"
Spouse,BRKB,Berkshire Hathaway Inc.,Stock,Purchase,03/02/2017,"$15,001 - $50,000"
Spouse,--,Federal Farm Credit Bank 3133EGU94Rate/Coupon:2.300%Matures:12/14/2022,Corporate Bond,Purchase,01/31/2017,"$15,001 - $50,000"
Spouse,--,Federal Farm Credit Bank 3133EGFP5Rate/Coupon:1.83%Matures:06/12/2022,Corporate Bond,Purchase,09/16/2016,"$50,001 - $100,000"
Spouse,SYK,Stryker CorporationRate/Coupon:2.0%Matures:03/08/2019,Corporate Bond,Purchase,09/08/2016,"$50,001 - $100,000"
Spouse,WFC,Wells Fargo & Company,Stock,Sale (Full),09/23/2016,"$15,001 - $50,000"
Spouse,USB,U.S. Bancorp,Stock,Purchase,09/23/2016,"$15,001 - $50,000"
Spouse,--,Federal Farm Credit Bank 3133EFAS6Rate/Coupon:2.0%Matures:08/26/2019,Corporate Bond,Sale (Full),08/26/2016,"$50,001 - $100,000"
Spouse,TMK,Torchmark Corporation,Stock,Purchase,08/01/2016,"$15,001 - $50,000"
Spouse,RHT,Red Hat; Inc.,Stock,Purchase,08/01/2016,"$15,001 - $50,000"
Spouse,FTV,Fortive Corporation,Stock,Sale (Full),07/12/2016,"$1,001 - $15,000"
Spouse,HSY,The Hershey Company,Stock,Sale (Full),07/14/2016,"$15,001 - $50,000"
Spouse,--,Coppell TX 2%19 217482Y51Rate/Coupon:2.0%Matures:02/01/2019,Municipal Security,Purchase,07/27/2016,"$1,001 - $15,000"
Spouse,DD,E. I. du Pont de Nemours and Company,Stock,Sale (Full),04/11/2016,"$1,001 - $15,000"
Spouse,PX,Praxair Inc.,Stock,Purchase,04/11/2016,"$1,001 - $15,000"
Spouse,KMB,Kimberly-Clark Corporation (NYSE),Stock,Sale (Full),02/20/2015,"$1,001 - $15,000"
Spouse,KMB,Kimberly-Clark Corporation (NYSE),Stock,Sale (Full),02/20/2015,"$1,001 - $15,000"
Spouse,HAL,Halliburton Company (NYSE),Stock,Sale (Full),02/20/2015,"$1,001 - $15,000"
Spouse,HAL,Halliburton Company (NYSE),Stock,Sale (Full),02/20/2015,"$1,001 - $15,000"
Spouse,HAL,Halliburton Company (NYSE),Stock,Sale (Full),02/20/2015,"$1,001 - $15,000"
Spouse,HAL,Halliburton Company (NYSE),Stock,Sale (Full),02/20/2015,"$1,001 - $15,000"
Spouse,AXP,American Express Company (NYSE),Stock,Sale (Full),02/20/2015,"$1,001 - $15,000"
Spouse,AXP,American Express Company (NYSE),Stock,Sale (Full),02/20/2015,"$1,001 - $15,000"
Spouse,AXP,American Express Company (NYSE),Stock,Sale (Full),02/20/2015,"$1,001 - $15,000"
Spouse,AXP,American Express Company (NYSE),Stock,Sale (Full),02/20/2015,"$1,001 - $15,000"
Spouse,AXP,American Express Company (NYSE),Stock,Sale (Full),02/20/2015,"$1,001 - $15,000"
Spouse,--,Rochester NHRate/Coupon:3.000Matures:03/01/2021,Municipal Security,Purchase,02/26/2015,"$15,001 - $50,000"
Spouse,HSY,The Hershey Company (NYSE),Stock,Purchase,03/20/2015,"$15,001 - $50,000"
Spouse,AYI,Acuity Brands; Inc. (NYSE),Stock,Purchase,02/20/2015,"$15,001 - $50,000"
Spouse,MMM,3M Company (NYSE),Stock,Purchase,02/20/2015,"$15,001 - $50,000"
Spouse,--,Billings MTRate/Coupon:3.000Matures:07/01/2021,Municipal Security,Purchase,02/12/2015,"$15,001 - $50,000"
Spouse,--,Precision Castparts Corp,Stock,Sale (Partial),02/01/2016,"$15,001 - $50,000"
Spouse,--,Precision Castparts Corp,Stock,Sale (Partial),02/01/2016,"$1,001 - $15,000"
Spouse,--,Precision Castparts Corp,Stock,Sale (Partial),02/01/2016,"$1,001 - $15,000"
Spouse,--,Precision Castparts Corp,Stock,Sale (Partial),02/01/2016,"$1,001 - $15,000"
Spouse,EMC,EMC Corporation,Stock,Sale (Full),02/09/2016,"$1,001 - $15,000"
Spouse,SRCL,Stericycle; Inc.,Stock,Purchase,03/09/2016,"$15,001 - $50,000"
Spouse,--,JPMorgan Chase & CoRate/Coupon:2.55%Matures:03/01/2021,Corporate Bond,Purchase,03/09/2016,"$15,001 - $50,000"
Spouse,RHT,Red Hat; Inc.,Stock,Purchase,03/09/2016,"$15,001 - $50,000"
Spouse,--,Augusta ME BondRate/Coupon:2%Matures:05/01/2021,Municipal Security,Purchase,03/30/2016,"$50,001 - $100,000"
Spouse,--,US Bancorp,Stock,Purchase,12/22/2015,"$1,001 - $15,000"
Spouse,--,TJX Cos Inc,Stock,Purchase,12/22/2015,"$1,001 - $15,000"
Spouse,--,Phillips 66,Stock,Purchase,12/22/2015,"$1,001 - $15,000"
Spouse,--,Nestle SA,Stock,Purchase,12/22/2015,"$1,001 - $15,000"
Spouse,--,Fed Farm Credit BankRate/Coupon:1.7%Matures:07/08/2020,Corporate Bond,Purchase,12/15/2015,"$15,001 - $50,000"
Spouse,--,DANAHER Corp,Stock,Purchase,12/22/2015,"$1,001 - $15,000"
Spouse,--,AON PLC,Stock,Purchase,12/22/2015,"$1,001 - $15,000"
Spouse,--,Accenture PLC,Stock,Purchase,12/22/2015,"$1,001 - $15,000"
Spouse,--,Qualcomm Inc,Stock,Sale (Full),12/22/2015,"$1,001 - $15,000"
Spouse,--,Home Depot Inc,Stock,Sale (Full),12/22/2015,"$1,001 - $15,000"
Spouse,--,ConocoPhillips,Stock,Sale (Full),12/22/2015,"$1,001 - $15,000"
Spouse,--,Canadian Pacific Railway LTD,Stock,Sale (Full),12/22/2015,"$1,001 - $15,000"
Spouse,--,Borgwarner Inc,Stock,Sale (Full),12/22/2015,"$1,001 - $15,000"
Spouse,--,Wells Fargo CO,Stock,Purchase,12/22/2015,"$1,001 - $15,000"
Spouse,--,VISA INC - A,Stock,Purchase,12/22/2015,"$15,001 - $50,000"
Spouse,--,Hershey Co,Stock,Purchase,12/22/2015,"$15,001 - $50,000"
Spouse,--,Dunkin Brands Group Inc,Stock,Purchase,12/22/2015,"$15,001 - $50,000"
Spouse,--,Federal Farm Credit BankRate/Coupon:2.0%Matures:08/26/2019,Municipal Security,Purchase,08/26/2015,"$50,001 - $100,000"
Spouse,--,Winslow MaineRate/Coupon:3.0%Matures:10/01/2020,Municipal Security,Purchase,08/20/2015,"$50,001 - $100,000"
Spouse,--,South Ogden Utah Conv Dist.Rate/Coupon:2%Matures:02/01/2016,Municipal Security,Purchase,09/25/2014,"$15,001 - $50,000"
Spouse,LNT,Alliant Energy Corporation (NYSE),,Sale (Full),07/23/2014,"$1,001 - $15,000"
Spouse,ARE,Alexandria Real Estate Equities; Inc. (NYSE),,Sale (Full),07/23/2014,"$1,001 - $15,000"
Spouse,BUD,Anheuser-Busch InBev SA/NV (NYSE),Stock,Sale (Full),07/23/2014,"$1,001 - $15,000"
Spouse,AMT,American Tower Corporation (NYSE),,Purchase,07/23/2014,"$1,001 - $15,000"
Spouse,BIIB,Biogen Idec Inc. (NASDAQ),,Sale (Full),07/23/2014,"$1,001 - $15,000"
Spouse,BTE,Baytex Energy Corp. (NYSE),,Sale (Full),07/23/2014,"$1,001 - $15,000"
Spouse,BWA,BorgWarner Inc. (NYSE),,Purchase,07/23/2014,"$1,001 - $15,000"
Spouse,BMR,BioMed Realty Trust Inc. (NYSE),,Sale (Full),07/23/2014,"$1,001 - $15,000"
Spouse,DAL,Delta Air Lines Inc. (NYSE),,Sale (Full),07/23/2014,"$1,001 - $15,000"
Spouse,CME,CME Group Inc. (NASDAQ),,Purchase,07/23/2014,"$1,001 - $15,000"
Spouse,ECL,Ecolab Inc. (NYSE),,Purchase,07/23/2014,"$15,001 - $50,000"
Spouse,EMC,EMC Corporation (NYSE),,Purchase,07/23/2014,"$1,001 - $15,000"
Spouse,EPR,EPR Properties (NYSE),,Sale (Full),07/23/2014,"$1,001 - $15,000"
Spouse,ENLC,EnLink Midstream; LLC (NYSE),Stock,Sale (Full),07/23/2014,"$1,001 - $15,000"
Spouse,GE,General Electric Company (NYSE),,Sale (Full),07/23/2014,"$1,001 - $15,000"
Spouse,GRMN,Garmin Ltd. (NASDAQ),,Sale (Full),07/23/2014,"$1,001 - $15,000"
Spouse,HRS,Harris Corporation (NYSE),,Sale (Full),07/23/2014,"$1,001 - $15,000"
Spouse,HCC,HCC Insurance Holdings Inc. (NYSE),,Sale (Full),07/23/2014,"$1,001 - $15,000"
Spouse,HUB-B,Hubbell Inc. (NYSE),,Sale (Full),07/23/2014,"$1,001 - $15,000"
Spouse,HTGC,Hercules Technology Growth Capital; Inc. (NYSE),,Sale (Full),07/23/2014,"$1,001 - $15,000"
Spouse,JNJ,Johnson & Johnson (NYSE),,Purchase,07/23/2014,"$1,001 - $15,000"
Spouse,HUN,Huntsman Corporation (NYSE),,Sale (Full),07/23/2014,"$1,001 - $15,000"
Spouse,MMC,Marsh & McLennan Companies; Inc. (NYSE),,Sale (Full),07/23/2014,"$1,001 - $15,000"
Spouse,LECO,Lincoln Electric Holdings Inc. (NASDAQ),,Sale (Full),07/23/2014,"$1,001 - $15,000"
Spouse,NSRGY,Nestl (OTC Markets),,Purchase,07/23/2014,"$1,001 - $15,000"
Spouse,MCK,McKesson Corporation (NYSE),,Sale (Full),07/23/2014,"$1,001 - $15,000"
Spouse,PPG,PPG Industries Inc. (NYSE),,Sale (Full),07/23/2014,"$1,001 - $15,000"
Spouse,OGS,ONE Gas; Inc. Common Stock (NYSE),Stock,Sale (Full),07/23/2014,"$1,001 - $15,000"
Spouse,PGH,Pengrowth Energy Corporation (NYSE),,Sale (Full),07/23/2014,"$1,001 - $15,000"
Spouse,PKG,Packaging Corporation of America (NYSE),,Sale (Full),07/23/2014,"$1,001 - $15,000"
Spouse,PSX,Phillips 66 (NYSE),,Purchase,07/23/2014,"$1,001 - $15,000"
Spouse,PBCT,People's United Financial Inc. (NASDAQ),,Sale (Full),07/23/2014,"$1,001 - $15,000"
Spouse,HSIC,Henry Schein; Inc. (NASDAQ),,Purchase,07/23/2014,"$1,001 - $15,000"
Spouse,PL,Protective Life Corporation (NYSE),,Sale (Full),07/23/2014,"$1,001 - $15,000"
Spouse,STE,Steris Corp. (NYSE),,Sale (Full),07/23/2014,"$1,001 - $15,000"
Spouse,SNA,Snap-on Incorporated (NYSE),,Purchase,07/23/2014,"$1,001 - $15,000"
Spouse,WASH,Washington Trust Bancorp Inc. (NASDAQ),,Sale (Full),07/23/2014,"$1,001 - $15,000"
Spouse,TRV,The Travelers Companies; Inc. (NYSE),,Sale (Full),07/23/2014,"$1,001 - $15,000"
Spouse,MLPRX,Oppenheimer SteelPath MLP Income C (NASDAQ),,Sale (Full),07/23/2014,"$15,001 - $50,000"
Spouse,WEC,Wisconsin Energy Corp. (NYSE),,Sale (Full),07/23/2014,"$1,001 - $15,000"
Spouse,--,Allianzgi Short Duration,Stock,Sale (Full),06/17/2014,"$15,001 - $50,000"
Spouse,LMGEX,Legg Mason Batterymarch Intl Eq C (NASDAQ),,Sale (Full),06/19/2014,"$15,001 - $50,000"
Spouse,WY,Weyerhaeuser Co. (NYSE),,Sale (Full),06/19/2014,"$1,001 - $15,000"
Spouse,WCN,Waste Connections Inc. (NYSE),,Purchase,06/19/2014,"$1,001 - $15,000"
Spouse,WMT,Wal-Mart Stores Inc. (NYSE),,Sale (Full),06/19/2014,"$1,001 - $15,000"
Spouse,UPS,United Parcel Service; Inc. (NYSE),,Sale (Full),06/19/2014,"$1,001 - $15,000"
Spouse,TCAP,Triangle Capital Corporation (NYSE),Stock,Sale (Full),06/19/2014,"$1,001 - $15,000"
Spouse,SRCL,Stericycle; Inc. (NASDAQ),,Purchase,06/19/2014,"$1,001 - $15,000"
Spouse,SBGI,Sinclair Broadcast Group; Inc. (NASDAQ),,Sale (Full),06/19/2014,"$1,001 - $15,000"
Spouse,ROP,Roper Industries Inc. (NYSE),,Purchase,06/19/2014,"$1,001 - $15,000"
Spouse,ROC,Rockwood Holdings; Inc. (NYSE),,Sale (Full),06/19/2014,"$1,001 - $15,000"
Spouse,PG,The Procter & Gamble Company (NYSE),,Sale (Full),06/19/2014,"$1,001 - $15,000"
Spouse,PX,Praxair Inc. (NYSE),,Purchase,06/19/2014,"$1,001 - $15,000"
Spouse,PNM,PNM Resources; Inc. (NYSE),,Sale (Full),06/19/2014,"$1,001 - $15,000"
Spouse,PRGO,Perrigo Company Public Limited Company (NYSE),,Purchase,06/19/2014,"$1,001 - $15,000"
Spouse,PRE,PartnerRe Ltd. (NYSE),,Sale (Full),06/19/2014,"$1,001 - $15,000"
